Mol. index,alpha1,alpha2,alpha3,cluster,6-1-14-20,1-6-13-19,25-26-34-39,26-25-33-38,44-45-53-58,45-44-52-57,63-64-72-77,64-63-71-76,subcluster
468,112.08003590892196,84.36842250421945,84.48111430882136,7,-12.751786131355573,183.8755885299202,151.2979443743384,-7.764141470580295,14.449176591351623,210.262817146302,181.08389101792483,17.952947278032347,1
500,118.91084655665868,77.25831143627413,85.16070555334984,7,12.88398261956196,151.59057181826344,-9.321343537172469,162.53698517911377,-1.123107894346782,192.98050092499398,183.64580946956607,-13.056622545346547,2
590,108.05344423544828,68.88928575393419,72.68391930022194,7,-18.59495021549297,145.96345033600744,5.934726388702286,171.2707688066301,14.086511231642325,201.1812494894406,169.0159949068931,-41.55094552817975,2
697,118.32147439447888,80.61016215693085,70.95484968575293,7,-14.969373601658168,195.15863104033633,198.39673882891165,197.0609054906787,-5.001498884825399,151.93856305856312,25.85098746772628,165.72157579422955,3
699,108.267749111576,71.22997968485693,75.54291690060255,7,6.634413496795831,179.41814441988197,203.1924058267027,161.82609422407725,-5.3526682997997295,169.91560332776658,14.077746050486128,140.05797378812284,3
720,102.1370766096429,75.56183331741514,78.30909582715614,7,21.65343896885651,172.25952342042157,4.30652352833911,183.42090894390788,-8.96328971693057,172.39499580968132,159.63309103940102,4.637124074623878,2
762,114.13681073179868,73.86403941335814,69.30449696337288,7,-5.19500415901806,190.6875604526832,-8.127669580501879,165.4596318073968,25.496464502555064,174.9027649050374,168.87382741836134,-3.188689934400637,2
769,101.06266467056128,73.71472578981455,70.40913600774714,7,23.034466587916,155.63411935129147,-24.39663724744264,179.39124173636708,-2.203616147483076,177.95277607736472,196.84344398903866,-13.894089738477517,2
824,100.91680093752448,68.95193634777145,74.72162904697143,7,4.229138142986275,186.29013932338543,178.59547127553128,-20.3448106163878,155.1819151490472,1.8010095261774768,148.44252655293147,44.87663256733207,6
839,107.85557982082118,73.92023359903241,69.28565162952383,7,8.355513073123415,165.49283615835816,166.3053873487478,110.18204349151154,211.31546781441654,3.0194284044996804,207.62765292316962,1.821033033847725,4
854,111.98531893552384,80.98008863477301,76.97139853143109,7,-19.53530357844763,185.85687002574338,207.76861338269907,-17.801508538939014,200.1775373577454,-23.21072126798852,180.02353319145723,11.282844468076451,6
893,112.11447562751454,84.76921353743278,89.08292378075839,7,11.923170596663937,177.58233774066667,177.1841080100012,2.8602938993393483,174.60402114384328,2.783592099481984,158.5080124351848,10.738094930407922,6
955,102.82395707729164,71.4517785901687,79.04116223865653,7,14.211092468948715,153.13936715950007,170.96695041426383,-25.19255702470918,166.1768276511632,207.86288779183138,211.44462429474518,-20.52686325218855,8
1070,104.2653381467436,80.6774613322323,79.28263420480452,7,-6.48788272775247,171.38232062343164,-15.196789939589523,181.5809996492781,-43.99947379302896,199.45299237374826,199.46698844530823,12.819081846886494,2
1285,119.1913643598048,74.45180558521331,88.11004172279773,7,-15.167489483699214,184.853167494928,8.696654564041685,162.0819368715512,14.872382019726029,181.7222313541923,165.54243675549813,1.8114330780246293,2
1306,108.05998844058551,79.04862943275978,77.26704100887213,7,-26.462107748297857,187.64401515156354,144.93623896951266,153.41846568000994,179.61079944122957,181.52834348432842,207.9055110565373,29.60941813606598,5
1315,110.59814927191498,72.4245941319943,72.28209876355554,7,6.769126594155363,188.1873099596789,163.26999787313716,149.1077454410271,175.9022016492921,167.18938733734325,193.14947347358307,-14.389666687685448,5
1342,106.99579724041097,73.94625910012614,81.51308375444529,7,9.663834526423056,166.5652689884188,208.30940116804047,218.07504602997273,162.00647534777133,182.5505337894615,179.97318915864554,-28.467616837548416,5
1351,121.735745993236,71.48147741403902,81.48331142265478,7,-15.609784641879855,209.23408034569945,-22.22698027026512,182.56239746481964,203.40767460811733,153.82217161564563,188.33007187910098,-0.3623092289625129,9
1424,116.815688582359,77.92414680516359,79.28502373300633,7,-3.4929337539886656,181.72210283107327,-11.409110250874614,210.17966568050255,184.51607775815154,5.23173186951717,185.58200237187768,-31.748279206675825,0
1436,113.6233190361764,73.34128103202104,73.53096408779422,7,10.883462779183242,164.28436694247776,-0.1134700192161789,186.83975137431588,181.35925501055,-22.561096635298988,195.8159863589986,9.917813202149896,0
1440,107.22458392462508,78.5428376273286,74.20217768150633,7,-24.6883229461992,179.39398316879254,5.826871068025426,163.04312394727168,207.83890647199945,-9.26486810957183,183.39163259755216,-0.316086763547545,0
1444,116.1231005296594,82.42479908819918,74.3592700841019,7,-5.79861863748638,187.41762684343118,19.126907649349366,183.63934722544553,178.18610452851937,25.189911030787865,192.98499172243052,11.11332997770425,0
1496,122.30962163576456,77.90303083371332,80.07940908399885,7,-23.88486403609836,205.7962943907052,17.196543248008613,175.36142447783402,196.0633365763557,-4.6996198979425845,188.53842901569587,-3.8650392606360935,0
1519,101.42477422053476,71.56244938018514,75.85155489516627,7,1.162149647979556,185.04146112685194,20.89564455193303,212.63488918292137,158.27149429564716,-13.998879174202854,176.09943776693393,-10.905275897774766,0
1565,104.13660905863937,68.74940299791729,79.99934674671829,7,-14.658152681555462,187.769515186859,18.392579474730447,186.71157879911252,161.65596641228424,-4.368625160205896,200.3740568656583,1.0653519028678156,0
1567,113.20505271154192,83.59504005318126,88.0979239039981,7,-40.94345229245736,165.94002633722354,-20.96776589461732,184.27958991140036,194.6936379249792,-1.3148733983189236,150.59469798421264,24.56157367848685,0
0,48.18293821322993,61.52349695250638,61.49938421895447,8,6.91340428964479,179.64188324384838,-9.755665106075648,190.75262273312975,2.220155691167341,196.05619059512873,195.29604309041173,24.631218750158805,2
43,51.110256805839285,67.73563911542533,60.96818534019364,8,-11.932661986668489,171.15132119417137,-14.265922927977083,156.6180098361491,-5.127210751544089,177.17260520531548,176.56523106976945,-1.947882062579912,2
196,52.70529059500916,65.08621092381026,48.54179602709914,8,3.7023693483792313,173.69069636985466,-5.032230497420907,169.4798941700371,-47.49370075463709,217.7393906059203,158.6818819797921,-13.308437318753937,2
199,55.87327866498172,66.62907703293209,59.16497155282896,8,-2.7758647399156247,162.66968990852584,-5.006888385902001,164.10220524548288,-5.023455199886749,148.52345980496284,169.302694007346,25.606411982589385,2
215,57.7323301848145,63.8717082231798,56.55610998133951,8,-11.747564312286787,171.18091246498602,16.22784711060115,175.8576129126644,6.526390436213205,183.9759576213622,-9.385148657543477,203.55576907668254,1
219,53.52261087613778,69.16054829843345,57.61369620071687,8,43.55017146712211,183.79017824509873,-19.480751404369585,151.79534490020202,1.403848007012512,159.93686732179168,-0.1313936433060017,160.56146136602464,1
274,56.61998165407145,62.37211134818937,54.60309451927424,8,-28.84735259637454,179.716782892265,-11.672163986900284,191.69062909431557,6.966939616361588,141.26665764397384,-19.27748392221533,196.72137273954223,1
278,52.0196220095597,58.29579545920486,51.27367807907135,8,8.371051537359042,178.5323883732268,4.006120470914954,154.9768108246998,21.022606172548457,189.76171375910536,2.3004107100310005,173.31331240550412,1
284,44.39146853866327,62.75361065371226,63.61726264045761,8,15.692051139457936,187.17411428143112,-6.284215120228841,156.527551886492,-5.837963548593885,169.13944631987383,-14.044001313325214,190.02745171425877,1
629,53.65875908081868,64.88500105585639,45.95993991032684,8,21.45782724429528,172.5880955270232,9.201586771310447,179.32591411014488,-6.551989322837773,176.87930348637073,3.591809939345964,180.7425688979274,1
679,48.525139437552426,50.67696585078145,56.44444922445055,8,0.3702766641721501,167.75397007972884,-4.1004109766654695,158.36080457484934,-14.968286403311716,200.06316558723762,-6.140061715222471,191.12888770455882,1
680,48.5221628170498,55.65085709399966,59.58693952547837,8,12.755420377313982,160.1937644189987,-6.813426610902401,171.38448038295937,1.6714371010487652,166.37823511138774,-15.452292851198337,171.71674408346087,1
684,55.09889923348274,56.2064238224142,54.59118998838555,8,-6.216302233858956,169.1828251255023,-14.685358602750886,168.8792380071667,-24.67161904694609,191.60641665828666,2.616822690219272,198.53085690315825,1
776,49.79250630549906,64.44353762433005,60.06838113670463,8,-18.75165109930849,148.58034097875722,-17.499983028194364,173.78988197525427,-38.23106215161256,200.43926718207922,178.06345836555377,-37.833913100576005,2
778,53.69966036358792,64.33690898457697,58.36528439571782,8,3.374179959596302,151.63360561673346,-17.155769410312733,141.41054523841484,13.531123851233527,195.898789325406,167.83159954722257,-40.481411104855646,2
956,57.53553163378498,54.8508733802105,57.46023732180786,8,-15.475313327267031,194.66764561119692,189.88766554766525,29.14747534161132,145.1462545242926,192.34278447351232,186.64784899268642,-9.441961733974862,5
1171,46.65643336041991,55.35903181185319,56.846484882746864,8,-4.801710876105578,177.56031288720138,-14.69679720805638,168.4190270711377,5.648675968226868,174.9042920867868,165.13596294651322,-9.550979117425692,2
1199,52.89662692621533,58.2886339831384,50.02193600771588,8,4.439711926236474,192.9638268761418,-0.2350549881374653,176.08653295834935,-26.7629963981235,175.73497718091386,161.50164731004972,-4.922833557945172,2
1322,54.40770325494016,54.62696194407623,55.15545315021905,8,24.919174718830178,195.4473093908308,150.05096497806957,156.4206194254811,185.64692315538022,206.20581003684484,164.03042488294827,-21.51296227303469,0
1391,46.23613855212651,58.60410649408904,49.96525730118227,8,13.09719586066342,169.0799056872519,-2.9900121043469103,179.50217914443837,3.990470754332669,215.87583628695452,159.94123375833448,6.447033289318089,2
1524,50.5023733658253,61.27811905548554,58.95811577481452,8,-14.900065087567556,187.6893462130304,-7.896246582450903,192.02551084483918,166.79298738037477,8.95328575081439,181.23979359337508,-17.37102295892438,4
1525,55.75697702925591,65.61565555949774,55.089715970145896,8,7.633145126424694,142.60800054798088,30.927418820043297,194.8955552424967,169.88911678392236,-8.157765409750603,170.261205093736,5.654530534376428,3
1561,57.73110348817975,64.18795032465408,59.047450213310334,8,-13.366689471995038,229.83483539277316,-22.993233384885635,198.79072801493228,188.82078084602065,-1.042407003817121,166.44533199973694,32.9344215490221,4
1596,47.339390991834215,68.7298002294949,57.88075757931982,8,-4.434131137711407,138.8829384637732,-14.234511503154794,148.92236663437342,196.20934969648704,-22.0130370410603,163.5563280753472,12.797368511488909,3
7,63.01109348954726,97.45185868939276,79.81101020144358,9,-12.29001693420568,157.75018445034033,-1.1501645059848151,167.08258647265433,-11.8471915625584,161.44124697489002,182.94466847559386,15.081193012292422,2
88,60.032961857272085,101.9809043679126,67.39943123591922,9,20.95088789660229,164.988039048684,199.6954720931204,189.5539738020714,18.931560594315247,204.61724496749864,178.5749107977808,-49.65779212987686,1
103,60.6866691324798,102.38089906674657,70.03710318005311,9,-9.53859886597251,195.9948807278859,202.6406648532105,188.49419615730292,-5.200040046872596,201.44197368259435,192.88622541718297,-31.33542399429264,1
130,52.00965215139951,102.05954946899575,75.02814727232347,9,7.271403135851086,196.15793011170896,197.66751895718022,177.33345955563468,-5.344684898437754,178.54246167637234,197.63159318009153,-28.34675540301138,1
165,53.700367772022304,100.22195702921344,68.68788915857584,9,30.701095435218555,165.03055980697235,-14.06050443885262,212.14281885935878,-15.062303091833549,193.03969304134955,220.3810060549875,-15.096283266574073,2
232,53.6803045528998,108.70531073870109,74.27527525433696,9,1.3624812420440902,180.7737925066173,-7.3988424989743455,175.09737975390655,13.972615447095263,192.10761123192756,-0.2357501137707436,166.07154487901818,0
235,59.91402448806011,96.82024373617485,65.391806298677,9,4.928198325312842,146.19770812931625,18.98878178523996,174.399781398928,5.740870287261989,179.42098924348983,16.995097728181076,148.35257037990831,0
334,52.27401733731961,106.78879716147677,70.85626300543166,9,-4.070758574008487,205.39239231563533,-20.61719383617923,186.90294889906966,-12.73078881243067,157.52424761967657,-2.553867774957026,178.837418115981,0
335,66.66142893414329,100.81469039321986,70.13869641333794,9,10.19965085035758,193.75533412381463,-14.722489220464542,158.64978896908173,6.780685987694805,175.66082900997918,0.0258475403362255,-44.73239076279141,9
423,55.85221430344525,91.91178832384276,71.61339506368707,9,-3.447323817266125,213.9336437936181,176.08136011004393,24.973083145845845,10.493652134527162,190.52604628986484,177.408197206942,19.92110917109536,4
448,59.3756428610868,99.41021558561876,74.0645541170053,9,-0.0474384798825444,149.13917289316373,176.79546773201798,-3.980723946144004,23.12159150928501,178.1593078133524,167.0767585247561,-8.963549387605232,4
463,54.46396776414869,106.59969796362402,82.34716102583471,9,-33.3091316289663,184.96792793857188,171.13679180809996,-46.0790048817076,-6.548748395286875,194.02440606758472,198.38991438966974,-5.172094728008135,4
523,61.74445011709225,103.19219023575003,75.54221182393512,9,-23.89952649132827,165.46834262909903,20.00855767031451,144.24420196647466,6.932460014683873,193.13537915161413,206.20037405066424,16.39406976887919,2
585,56.08498424533007,96.44106750890242,64.9516212702417,9,1.5011260352293128,168.3109739120231,0.3293145831941525,183.64997368696905,-18.08252203272073,192.02232047389333,164.1752208633006,20.40571495907804,2
612,66.06063346535429,105.13147944918514,72.09789951120909,9,-19.325268071658915,177.05881676337717,-25.34089953987045,202.24830118940042,-4.033819817468713,155.77426571705308,-23.69316826826302,191.85052117886983,0
621,60.20080824661424,90.3948314099481,74.21646547198945,9,19.554286086683813,150.76420464632915,-3.650444046429766,166.28480422151011,-13.939122340672832,156.20348652703962,6.837615344087631,173.90510371617668,0
671,63.15820305437534,101.12555669497472,73.54328584095903,9,-17.424086458515262,160.38109665538815,15.78695317974048,158.86169727026706,25.277138657440386,167.2088579116988,3.293569276369188,149.61505761704765,0
677,60.0523707221155,88.39379801773006,72.79596682357939,9,-2.7538014704358544,167.3810229870776,7.167438946395911,182.52689940277293,-49.08896875476064,161.30683316467537,0.5638697822397489,206.3645776077703,0
692,60.12873833802903,96.03122440212816,64.6295624462653,9,20.334217094495774,168.647627061067,213.86493681515756,180.93192949763375,9.028693655472868,197.53332400806408,7.484532755150749,177.80363824602398,8
729,58.50512190178606,96.5551090350164,73.26453857455957,9,-16.532699049763313,139.04247128359486,-52.08303060338017,167.15848847631764,-4.326314696570811,199.81612314258984,177.86258055567865,32.347300029784314,2
857,51.89739351189434,95.1358255224078,74.09899799106847,9,-37.88711571186291,213.1604060021156,196.5314495958513,1.2194829493126156,199.6396221000477,-28.447831680278384,144.61014351703426,-33.46142671076107,6
1064,67.48425646243929,93.0690605157667,73.32715900454697,9,-5.689441976049239,208.51947127185255,158.10025774439725,13.412272637115205,0.5247711838297299,189.5672227907826,177.966177243945,21.15871814786423,4
1097,64.70616147697565,93.5904804392198,73.06637783158115,9,-23.741056739448,174.5658289550795,-12.68863947098245,175.99732422130995,-0.1984278694892932,173.95385922415684,177.88290527368443,-18.96823868974808,2
1115,60.52365742136716,104.23802375568152,71.20114131187059,9,-2.601167829453072,183.0039785183158,200.89165901338964,160.46389882184965,-8.645467687947603,185.72573960471203,210.42621067653346,-17.516866476113794,1
1327,63.933130960829786,92.4834086179552,79.38354547580617,9,-16.620147836204858,201.14978445156316,183.43821415205733,156.7467475653383,183.84333607941346,166.1228101654045,168.9675050090329,13.555644558977148,7
1335,62.30324738458074,98.7861156516683,79.1628983549773,9,25.58290709393385,161.75234534597777,222.96965714931835,171.79979073128533,154.24283057049175,183.82057257560086,184.6369658024911,-6.861247574449656,7
1507,56.13715519645707,93.7668918476072,80.8117478622005,9,12.396439738200575,36.25223720622698,18.89088265941462,168.16177556583693,160.19864374209544,4.903784717476353,161.5850931089574,0.9334009947940142,3
1529,48.55132005575576,100.07247804962984,65.29980915952457,9,-12.315901949615537,193.7457495251856,-32.48322256131103,178.10899568627886,162.97554306548167,-21.857749413049014,154.12024960749858,-2.504531856940138,5
27,101.38141294171174,116.90157194810998,110.2289422565768,10,-23.97892357428432,171.0887465117065,8.923660545605783,209.64845879671378,-33.55307216556867,186.1288717698122,169.11781070035656,5.067766533567743,0
184,110.4750733195896,122.08015907953288,97.85587475979356,10,1.4226030057540848,164.78036200822004,-1.5507307587686807,187.43533620981577,6.414111686372357,191.1233157543017,164.41228336733442,-3.895640814497997,0
341,111.12831149674685,107.79363390512282,109.13794659033326,10,-15.467753919555978,164.03724602995814,151.0906264176957,14.075029503004968,16.26226266366353,155.56154945459056,166.06763352065843,-4.449135809528583,1
368,116.77491310242316,115.4148514403918,111.27716093293982,10,8.462824297806767,207.6249791067419,201.2843444834758,-8.574935707431589,12.15166532241086,168.06193227852393,180.87005393429314,18.415656281981587,1
475,106.5443045693604,123.71106336586728,107.81196993380702,10,-10.047268887854145,138.0173109820554,0.2643778940997475,180.59843671121715,20.780968794516955,182.46497693362676,185.13081704929112,0.3068533801503215,0
510,99.3650907742472,116.62416043980566,108.10009455204636,10,-12.168848954442186,176.512459357778,-13.43408250832216,184.13235844567834,-19.21555284865681,210.67971647989498,167.5190113791198,-17.31546350674817,0
541,104.1985094444634,122.44920519884322,102.64826553732264,10,25.233038133889693,184.53673486748767,9.292081125576017,193.74522025281317,0.3969612159528582,170.00287902087325,204.06670142985263,-1.4363319680648767,0
545,112.05421504249048,113.02740755123752,113.62119686721636,10,2.4318236601174483,201.5820879633341,-0.1284192584835451,168.35107607424226,6.340004534942609,190.39171606540765,218.2718391977617,5.283089775939657,0
546,107.39605428439351,118.62135432994826,113.61559255590932,10,-1.3553371697156449,181.8297605717015,-3.147185947777257,186.55713396580435,-5.527180609683237,172.62516111243917,152.0598158827158,-3.089290521761579,0
601,99.1044814779574,121.63356709606738,111.8429377880676,10,-16.476032875502284,168.5657037895018,8.894570743534235,166.56565053153014,22.35264768736072,182.0294626680501,-12.209622268114256,187.30014234677543,4
784,104.00668202753756,114.80683997336008,104.61081429678832,10,8.056427106946375,184.14878704723094,1.4560609601615777,189.31677526113046,15.056297670403708,176.4392405488021,155.41154626054097,5.231762046363825,0
879,112.92702799927582,114.694968326521,104.59286186505948,10,-2.9963383472777454,172.03922166837023,135.0622598150187,-1.2929180527323736,162.35323620393876,-24.80367843165817,168.5610371438112,17.827232357400614,2
900,115.92150358020122,116.00581108391478,106.95488525785952,10,14.136816831917928,165.89316318456196,185.07786553100618,-16.297332240461536,190.27996284299945,9.714729874553193,188.194128525224,-34.75678752021158,2
901,102.57646174999914,113.24102994519936,110.88801385489852,10,0.905008948405024,176.101586295346,172.23770680905272,9.14400796485087,177.4823648570953,-41.60201769037432,158.92740411283617,7.418793913230876,2
903,108.28321672436056,107.74436768994072,108.06088358055594,10,-14.091639074205238,178.59779902441457,202.4883435120252,23.041185515304523,179.63572114834477,0.0550466388702251,190.04687437749655,-16.33233824389244,2
904,115.10885826414057,119.90099802055214,108.91926351415798,10,1.485646191717634,174.75051631563434,194.89108256630865,13.79058071662504,149.04410845637557,-1.7496270334256745,160.56681498591385,-18.70567916754192,2
942,104.70297863430766,114.83147895150718,111.06892799918296,10,16.12426191878264,164.51253513745837,175.28614255541547,5.331849638658832,213.026452041759,159.8810615437944,175.69954686471013,-25.10883846146472,5
1014,111.42602481002612,114.60915567789937,106.8604304886861,10,-13.572933425072566,165.86373435268283,163.3174098266823,1.3544782769992114,-17.40037505240633,164.0496725046332,172.0689391337548,16.737470589558438,1
1016,110.34654026799596,128.32613863942566,103.34505433821452,10,-2.5614411189712403,198.93152202363422,174.11225246454947,17.34479022622626,2.5907188880861907,203.07039483906345,175.36873255247366,4.55900359040402,1
1017,112.42401857605188,111.1538304963561,102.40811125454071,10,-1.4107442813163356,164.4237906936474,201.01200347581104,-9.45712735085204,7.465657788679897,181.1079063749036,179.70297147633937,1.125327953515445,1
1030,111.73098784937017,107.0892696920216,111.85458843220356,10,1.6279000372955583,172.4667172863927,162.4869320589261,-24.35979988385106,25.60657955510494,151.75315382423986,175.17215334925163,11.259961237223813,1
1036,108.7191425240421,121.76169042460984,98.98425048106807,10,-9.217943403101584,167.5596802439161,197.6702341275101,33.64041093147205,-7.153461018753057,148.59969215967135,167.07618435338313,11.778013390044164,1
1049,109.12898223881336,124.70698817595895,99.92521120428336,10,-8.116853070627318,201.80461113186263,168.34953020731712,18.26638095560813,-0.1093943390941149,194.52123176028783,193.9044990880328,6.260785580432796,1
1085,106.40324376722177,108.42493634595108,113.5430853394708,10,-8.414905854639349,209.98833599584108,-0.7320061926621358,183.6837230347227,-7.329297506407888,145.460232494132,183.09395163426717,9.180313491103208,0
1086,100.78698535195682,114.46368701904008,102.54428092409373,10,2.4591208441138823,189.45682530586262,5.437675204124153,175.71592771029458,31.0558246960635,157.80159750753947,184.27136933323143,-1.1874557738627505,0
1513,107.68259216239652,112.49239141389606,107.4942899406746,10,12.673853899337924,166.19379627147265,7.744569479578388,182.0227542630797,188.2087003242388,0.7450197534306396,173.998981475596,-11.58815269060745,3
1517,113.99713923916462,118.13053440591392,103.30882700372182,10,14.73978984879595,165.42938729854686,-5.209370719127791,174.2010383333718,164.3441020971979,30.47440624654158,182.27425310205334,10.641928491249768,3
1552,95.118489658542,116.09775694258482,114.90048252764036,10,-14.811341986214448,203.83118862461126,3.5595941735137617,202.92626147437542,179.1415508316565,13.80035514161972,193.67744998386132,-21.20953146708474,3
1569,105.49569530024596,116.54014635815872,102.96042379929236,10,9.88744077178123,180.93279563843282,-6.800411293660838,177.94629860566826,144.61091005207814,-9.33481953276427,191.76943617161766,18.70559821394981,3
243,68.47219313518589,67.03714214140852,107.13293825324988,11,-6.846561482830507,202.1883334958984,-18.31657048945948,143.89421372695273,10.910004313948882,198.1279843545459,10.606692022216365,180.31594084952965,1
244,73.84336339725463,65.95687103186944,113.11178453739892,11,-10.193010885208023,163.14220941986252,-3.0371816045155056,153.2802757864576,-2.6282023126749112,192.44178382515514,10.996850871182025,196.41042267201428,11
251,82.11833866200342,67.671213866344,98.71526730867672,11,20.90183135456727,193.55879650944635,7.793549454012837,183.14257640557923,-12.22460806239912,160.46741074406646,-1.279693228292749,189.44359630014443,10
252,73.89331746400218,52.266272707610575,108.62426595472924,11,-7.633358190506151,194.7031882643482,-10.81434282284978,134.8371608308893,-3.095719233935473,168.9600414671118,19.34290635594362,178.09567692862217,1
286,85.51599171130313,69.90343101290829,102.31302388232004,11,-2.7016680210947928,179.92698009529963,7.1882090116756325,150.86795665495478,-3.2785523820977924,183.15204071374663,-38.49117659169657,194.96280299179017,13
288,78.2890649713007,51.99735928843935,101.35177789994812,11,-9.36377143610466,185.52083434416542,1.4230797916454412,181.8463583920774,21.71190806688364,173.19973661298175,0.3777768175912613,158.4774191374095,13
318,78.67536550313184,68.1203622606367,111.61357445684664,11,2.942666815029748,189.0062076507387,18.77988890438905,150.53474119226357,-11.232610826760942,163.40137561945997,-6.653936563421014,227.8958888902224,10
385,72.52404266762458,58.76454859454925,110.0003809287914,11,39.56620504255581,192.02574915398566,183.46768397348183,28.394941036340285,-8.24401532585616,179.4844040915111,178.15437401027447,6.367600485513785,3
388,78.86928753591565,72.73951878280447,104.33975844000484,11,-15.443779466467642,165.24236676154734,196.23820148559827,1.2430908682995607,-15.01844344040728,158.33662272313603,173.33216704301606,-3.809258460624721,3
389,71.95995330779627,72.09954768558083,111.0329378227503,11,10.902310699833071,190.98898573859202,166.1875582331813,-1.990475645996532,-30.669230236699,168.47600143767764,181.98421184039225,-0.5708547321301354,3
392,72.95463452080249,59.28057070144769,103.18105888351644,11,-4.269019223695874,184.06181037474468,151.3080212222939,5.338932086420009,-1.2533631670100436,179.33959859435615,174.7689285120383,-5.852979866501896,3
393,67.06020042547857,65.76473450691293,114.9319928786616,11,40.25497475288448,63.91910764066248,173.75211925883863,19.86290509386264,-10.338088316898252,156.14618432069503,192.33197749351575,6.105575282958403,8
395,75.28785004194737,62.14294138321468,117.83681523603428,11,-12.176966849427902,163.18894593229697,195.47428182850976,12.38818940352183,-18.564200184116093,193.89661050183113,171.41406438130113,-6.686191065615516,3
397,69.71831555742665,74.78869257090084,104.47125720450666,11,9.478626371553649,166.84433607122932,178.76608896763935,-10.658502219562036,12.767932694453757,211.048339370758,194.1500685317405,-16.340100385412857,3
398,74.35202949409008,67.2387970208919,108.48843978257268,11,16.299730193044358,184.46427119641595,181.31794402033424,-13.261823083997893,-12.59838819801045,161.8947313691177,187.9811887351138,-3.22217458352542,3
635,69.87135743583326,65.51822815151486,109.01508221498052,11,2.075609809054704,162.1737137716372,-6.313566973467495,178.23187374190604,6.220945245121664,182.20132202636412,-37.99371558928829,159.38376179912643,13
637,75.78409639010356,60.599706126144426,112.61064671605736,11,-24.93268951529165,148.05827883104445,0.1683028166569566,173.0303283425148,-1.4008315213335036,195.65999493167874,38.74024544036458,175.08609969592516,11
638,73.92666123837301,75.99459373551495,103.8181391891056,11,1.666877585442491,172.97547239346397,-7.063077211808893,165.33475145747096,-3.2625207556784366,160.42570403919245,35.38652513368307,213.07848173146337,10
647,69.72414565702437,62.75743791138705,113.38766185678618,11,-8.523215909640253,154.94297008242444,-1.2687689434550822,186.35187685964215,-20.028855660268285,190.97749410842036,32.58238868471826,171.9535194657417,11
750,73.35882899596851,61.8512065052491,113.96799444960432,11,2.1685091444023747,122.76208077072565,-30.458798402230546,170.29373925575078,8.635707214603556,168.7292370041184,172.94137392876834,5.973982451822877,2
797,74.8819684038532,63.27487422046452,111.52453112110572,11,-13.32349639562459,195.89897372514594,3.157153628255493,193.05360175778017,2.5505881988807744,190.93606227327976,206.17048452740624,-11.422242262215033,9
848,75.47806690332092,61.008873677233,115.7928671540339,11,2.857636571496841,169.13015809340465,186.4165554471189,-15.44762454423202,178.95108750071356,6.6451840604695445,172.9199212018437,33.158795094078165,4
883,75.6064129002584,63.35215475990248,106.79223591462284,11,-3.280655682874031,178.76289891327534,171.56209437053434,-9.459696115462863,168.20830913832532,2.10050019264504,194.68030648314445,-17.596658004461037,4
959,81.7894015323935,74.26596763447627,109.66332329215614,11,2.958470910356965,207.4988266857793,168.42232936727123,-8.422722419270084,186.34790257409193,212.15905394464113,171.79470928538765,10.237962714852417,0
999,69.93621227152724,73.33789777624642,110.9875260413828,11,-29.50329159720936,174.7686872507497,203.67794196837758,-5.547879907959845,169.99487682736628,140.59009244805617,169.46035030417116,12.992626204775084,0
1075,76.98238602150519,67.36776862399554,110.4332970248618,11,-3.2111445778429064,211.51180914927752,-12.610328378207669,195.24886838767574,-17.76506803992576,164.07593883250658,195.51751956847184,12.565915242814317,9
1179,70.33451694873546,72.80627371352226,111.23751832893544,11,4.700857030555384,166.41560389350255,-5.677153789533387,160.9372440801319,-2.5806625500893654,214.0890357283113,169.58799433882274,9.758113780891668,2
1235,66.45767736564802,63.689427235486185,108.30695835998948,11,198.67590062020173,-3.584014449174876,0.8197811415171989,163.7090805995808,-8.999264067330966,176.85399387973598,178.35562985802193,-19.532799021118496,7
1324,81.18530839862093,55.77478726047713,102.88004884211252,11,-3.091290548073021,168.88738849528525,215.59193931344743,174.45300990509452,192.9993803822941,178.89738385971086,193.9068162529067,4.167418569020695,6
1336,66.73439589373156,64.56114027075863,103.50687772996764,11,-25.397986364379804,218.9244558631484,148.77959771239514,162.73525879374372,184.9742857271583,190.73804564626357,160.8041055850205,1.572318987548392,12
1368,69.64092488230344,69.49241689326851,113.91412468240128,11,11.476995624279692,169.70425682944617,-16.409982589200933,157.32904043947036,-4.844576050998744,185.7996606134397,175.3634314396934,19.573678154011507,2
1583,69.15038111302476,67.51250560600143,111.17842607554827,11,-8.5771462435869,156.89700895089246,-4.189473964419381,186.42052310667196,178.88770277401304,-6.247996785345474,171.42134407325247,15.037198155690833,5
2,64.08094729550743,65.00068431313841,80.19080792513986,12,-3.563704118208764,165.84451046932762,-6.915508457901022,174.75392304989276,5.992118347640808,171.41537571698933,159.6710876729585,-2.322670285592708,0
5,72.90082329239223,56.78267591668457,81.12943613370344,12,5.712823219719776,164.01506473520442,4.921402035448424,165.15110433155726,-11.656364003921215,167.40251128906374,175.64907727964518,-2.8570537387611856,0
24,79.4194394627097,55.25201170395531,86.3309260519877,12,19.42862259417042,187.5915919234148,-31.13370156964952,187.66792262937963,-28.84484729162292,197.54553392843772,184.3261511851689,-3.235901619338863,0
