alpha1,alpha2,alpha3,23-24-32-37,24-23-31-36,42-43-51-56,43-42-50-55,61-62-70-75,62-61-69-74,cluster
61.07013929448195,74.00623112076501,113.15171665147534,156.03733515306544,-1.1823446089389797,-7.24755522686175,173.9595282686609,179.1309893905517,6.07413515277638,31.0
63.15519699224674,70.24039960796493,117.8949681050218,4.746397070289077,198.0191454073748,176.46640261336657,186.3318334905872,145.08759265207132,18.654854616736053,31.0
63.61471475553882,79.06497249294877,118.37561639045856,166.89569422378673,181.47154877071148,-4.639321794032993,182.533760918926,167.86568250257133,4.020436570574049,31.0
119.46036134934265,77.24090680913741,117.63038732067236,5.7544426159978865,165.32591815118576,1.13918030077099,168.98314328607677,174.5063491055322,-15.25970685570819,32.0
117.47822830651494,70.10002091416612,117.50504588346789,-1.1739117365029363,184.36279996354804,5.236755095073869,194.09205141971583,181.03112087934412,183.13078201068834,32.0
116.80299067915661,74.53297709378529,120.07780621096032,180.5192861384295,182.645976187075,-6.1583278505932935,169.84823877419424,163.1408958588196,12.094172712372805,32.0
118.78437232080582,75.85787302339729,113.23020576822252,0.6215270238371922,187.9317074360678,-1.6586456465282369,189.46409164792374,181.81487365418565,5.140030534653058,32.0
115.75521079262096,75.1871458750179,122.38474102183028,8.863301821390502,165.13187087260735,-0.9694409758706574,190.8928710076733,-2.017471243594259,168.8675821417354,32.0
110.2129708916124,76.90354559943339,108.26917345481998,12.241273372754186,187.05072004083505,158.11079653780456,221.77214161905013,173.2267452743509,8.39661054216248,32.0
109.84848569725756,70.26311230233672,118.42753309273546,3.209835586600021,178.08659613037835,-8.715072681819803,169.42926418679963,22.78583145353697,80.76380219548217,32.0
73.18272825696374,97.71336768196862,81.55932315220599,-4.490580416117112,182.2289575870364,27.62225774208499,170.78887870531634,190.59141966682407,168.14559056628462,33.0
74.5659078089536,92.26947685395118,69.0796879001105,15.428454242945147,178.047384409374,5.486466570910199,176.88044280622398,-4.982031921180786,181.14115382294054,33.0
73.3691620102919,91.17232662331158,70.78580928477514,-5.730946553237696,187.2145274760509,0.5705725451974217,188.7693101268917,181.27038401177438,-2.567882421007358,33.0
72.89227957394178,97.03140449840456,78.49738708930927,9.4683319641489,180.6790857313087,162.94263053437973,184.32356569194732,151.9941150722517,-4.7143949912785175,33.0
69.61228101064992,92.40613201588496,60.71915164456862,-1.1506194851870497,195.15436088047105,175.2846229840338,150.73434977167028,11.199035024078928,160.85809965996685,33.0
99.8620528307382,65.35794262701832,114.61886567764391,10.257954993058435,170.4399967214486,-5.732536037115067,180.29739456418875,163.96159374081705,-2.414407474955238,34.0
104.5519159391783,60.789674796140424,113.38876181677881,14.51136583787333,176.74364313795022,0.7535565630365412,161.3332782215151,18.946784984023328,195.42946994133297,34.0
102.75977587381506,64.96703960666588,115.18377273062724,7.360350659436469,180.65976873181316,173.43012302367933,176.22288103001404,172.34995800432884,4.996517613545153,34.0
97.51786588288553,71.01318724553221,116.92173371063154,7.281513112101161,192.0140722141054,213.83823257070043,182.47734232762696,-7.689993243327374,193.22718758595732,34.0
97.94631127152904,113.4330337397041,69.4649991350334,-15.202676348791542,186.58445707450318,7.738238949267364,189.52068263028337,170.13942281022597,-19.1858883964892,35.0
102.01044971163249,115.97754140819991,63.46376255277642,5.994035125285941,175.87829996461966,-19.978900563812076,171.26917733538372,-52.9635262041299,148.09951476270535,35.0
95.35218730709157,115.42552345862207,70.61466506451826,5.695306805323836,180.75289633843116,-11.973096377031547,175.7768576400657,193.64875121435895,186.71604439874068,35.0
100.23142589876485,112.82347195376461,68.83590564925532,2.945545123599034,184.38440116466077,6.143050798314584,174.76407430536742,192.90041906067648,-4.654210030925514,35.0
92.35618921850316,116.15692798422396,74.34056765331401,173.66195502010896,-3.770011575458491,31.07361086299795,187.4226607141933,190.28042757525017,-11.068185077267172,35.0
101.15988583691583,105.92882276111575,70.8998072414995,148.17036593183494,164.17423899544218,27.575727418349423,190.4041561454829,187.6459226323144,-41.99792955664799,35.0
98.14754849255742,109.53739031480325,66.54171285355363,-11.508180213024744,168.53171391715622,-8.878992800970341,182.92630416593497,183.3160203792516,25.7560186871324,35.0
102.22864731269286,108.54948417070966,68.3364240381953,17.62936039679136,176.0195158925801,-2.330244025124754,199.5200014118895,184.83788918533673,-0.06056295394248257,35.0
100.58726767967605,109.34884585447476,70.34508615300344,0.8629003025818339,141.5674061121139,-3.440974116008764,165.85747536498295,8.13553894588138,170.24413202541544,35.0
90.48799706124706,54.657575593092474,118.62640696090547,173.11071620478384,-4.954758486522542,19.36816732974691,180.3787990807398,178.20121192799934,-9.865594906613897,36.0
92.9496633421574,58.31327549246021,126.12073688553401,-0.014465862939838365,171.5925642200183,1.4093943097305532,183.73575648132558,170.26286097103443,-6.514698162735323,36.0
88.59150245549125,60.27605771626814,126.1708252473269,14.03207937827575,189.00362718104776,187.91830517510016,166.5540876379155,-14.738770540495182,188.6970880155841,36.0
90.42498018665492,64.384895188409,119.3162901221052,-18.921277318022938,212.31693050574532,-1.9514094129436133,203.93905179895984,-14.347218920679516,198.3060993434148,36.0
93.12996908091084,49.97199742371968,117.8115402833074,155.9649386295929,174.4314879374028,-26.69311539461499,205.2554119807599,169.42747008087343,10.010044779834772,36.0
100.02041373477407,79.2163731010583,59.656765908027026,5.533249013735123,179.00766357045754,8.932736595961675,190.45250890537412,187.37224656884516,-2.1482301404437174,37.0
99.1352152369596,82.96254424745841,54.01075673434298,-1.4363330713910987,180.94331730567723,-1.4488558893992232,173.86743416318885,-12.969908757108996,177.66053153046732,37.0
95.8964568119051,75.59599127338346,60.74905237498518,174.09315847790293,188.2640236415775,-1.620007736654502,185.02298975613357,184.1870332070843,6.699291499027869,37.0
96.65637173620007,76.22276312818323,61.329765513305574,-0.6726563062164548,187.2071194603963,184.3617029605574,164.19605811496595,-1.6760684104396302,178.59075182095347,37.0
92.76769573536677,112.41217600614107,96.3412970286521,-1.6350171629239927,182.54933288466668,4.036773591138806,183.14009099891567,175.92900637564807,1.5334147605093549,38.0
94.27842240345264,108.79932585648676,93.94386349549912,-4.773555577654359,201.555447877512,151.02859930401038,190.45791446055367,-8.896400635522657,190.60800903400363,38.0
92.41689154809583,115.20383067125333,94.72514075814644,190.78285455530198,6.718950068210792,-4.4182182038715725,178.08484870229236,171.4047429097251,4.534814706357611,38.0
84.67442804873643,124.32196165295144,96.47294568959524,169.5711303672349,187.95129163293169,-47.622943077690906,220.24829658664945,179.84722236030288,7.365196047318234,38.0
89.43379061554681,116.42488706181427,100.39522176663831,9.10882614193671,160.16405319529045,1.7235915661420982,172.08720414901725,12.245145445626171,175.2878517704751,38.0
86.23042384509105,110.40394072570764,97.859058355895,-5.393134846936963,183.16447972318497,174.2439389298787,177.09246829935918,184.9250038886652,-19.73786194309803,38.0
64.74117203079474,114.99954838196831,120.55054579283254,-3.987716923910141,182.99057187420684,6.294031220344265,187.61946244150855,174.8622452129179,1.715663145847828,39.0
64.90958734848655,119.57308394407987,124.65986349916867,-2.346378765934253,178.53955311047736,4.405572367257799,181.51791525151117,12.392296829513503,188.71448579291433,39.0
58.92336060980237,112.93018917276994,119.97054653657071,188.4225137064484,6.428257932064019,5.944171684744423,174.64806244198383,190.78210040646212,-4.636432307712047,39.0
66.77434140892437,122.01835681675152,124.10058493179153,12.89695306680409,186.22319058076704,180.83584573051962,176.24429023170637,169.742665263509,-6.777096131304836,39.0
68.67320559765739,114.5368585673601,115.64429512685388,156.71769221775867,172.32084272747719,0.051649782361833374,179.95112002164333,179.35125176422721,1.8308270043273343,39.0
84.73373801891066,56.788427160138674,109.11783301667047,3.015901245150465,172.96715564169983,-2.6680854637812184,182.50471913699278,179.47851432834548,-2.5733083108052046,40.0
86.32117171492918,50.84767206131,115.61627634824436,21.98121874234465,157.23235395047908,-11.690983482360036,169.81434281450535,17.391321926643606,167.0278226518554,40.0
81.84777841990831,53.59715073638024,98.59263348804754,160.2078573338909,163.00911714598877,9.947721542660291,169.12484991957726,180.75391034388065,15.711584938033534,40.0
79.0426523122443,55.91524674126093,106.32858721954332,-2.9102327686957947,210.52067755726867,25.32298037492582,171.89325711957977,186.42100839326972,223.2400089868721,40.0
107.06280178402457,64.02202135510466,68.52031114393859,92.1116322750574,196.10308971475885,86.45487062888238,197.6852757124724,198.90072958821247,-4.942870214338637,41.0
106.01354578401362,72.78034512016058,67.73409772611174,1.9710620347531251,170.34971840820597,185.18168202894418,182.62089390560016,9.42891496565563,164.00863959667947,41.0
104.2867064822544,62.00501074093872,80.36452884471659,158.08520110201528,10.350305514897167,-31.95064891858889,187.06388172460225,176.51612298999083,11.71213051428118,41.0
108.74849973679062,66.93045508930665,75.06166120638066,-3.947842663843056,160.30749463110064,-28.02161444864892,194.01333096660545,15.455405420517184,189.049200691274,41.0
105.84619899401345,66.8980299375269,71.39161560592153,3.021785812536143,175.67941450864825,1.8609689030232726,184.72401496501988,188.91815995986693,-0.423613743341662,41.0
116.8160249036005,56.75978442784465,112.80279129199727,-2.0880152025042107,212.6741612878086,201.11048689211174,166.26072948318577,9.951410406009526,186.4411046247646,42.0
108.15706989054308,51.346945266108946,111.44744838448302,13.336412975080467,171.6372972685876,-6.659357902798338,183.58152336611082,171.25123194282597,-1.3339454347125168,42.0
107.00081434326634,52.9349875458084,114.23380056376205,-3.5629329475512272,170.31328164714142,22.45566944728023,175.83545237415652,-10.283562697796318,-18.95093284235752,42.0
118.01996950678136,114.25813235380863,93.59387831304468,201.73823152227885,172.04457903896733,7.507924046688904,179.6071894591243,169.368610217296,11.633671510723007,43.0
116.06301706450058,120.58648144023788,78.72983545522278,-4.775497921440478,170.49016049555672,13.471431016616243,155.24296202428562,178.1875533508413,159.0477525936412,43.0
108.32603166558724,113.75225718667228,96.14884499733833,0.27803712601660235,175.29060538004168,183.011902039495,190.02518643719503,36.13077339261428,191.21586527394783,43.0
108.31106738264882,114.83675929860436,90.5434012970728,-6.922780890924025,202.28970702171017,-5.127919940960342,162.17194030212576,23.84353520588993,200.61266212101197,43.0
112.91533833940936,111.25427962370357,87.7982091719895,-0.7718356105834012,183.26339031128086,-2.274912611838959,183.55144355546665,187.64861889615463,-2.9036002662727074,43.0
91.50844788257088,63.26226732283524,62.071509103515986,5.686577278441337,173.27508100748966,-2.61360180588893,184.1535277656645,187.0895629458064,1.3312749553563556,44.0
91.23549322843077,58.53377651074646,59.305993423159386,3.431794040861257,181.02839754561265,1.8149109011833466,184.5456695287389,6.403130117284977,176.1968619282405,44.0
90.92108737607956,67.97773992244959,62.526755450474106,6.361282577286037,181.4642344965611,-6.772055931428195,193.28107953812122,190.22827973661305,162.11662353018147,44.0
92.32415735029672,65.82992979758127,67.87283545188826,-4.246892013847494,157.0914462998494,213.8713334608683,165.4266570852567,194.75048190166729,-1.9004393540994784,44.0
90.261052382277,69.0757144894228,63.61039979597475,177.63967146454837,194.57122236384183,10.154702874548082,206.48600231377168,189.038395869297,4.070711563819027,44.0
96.05655883672397,67.09382734245438,64.10054154269649,11.157319744790849,184.5442174318545,197.84946379390996,164.56676286980934,-34.48068447521998,180.15014825942336,44.0
91.25784526082008,63.86072839416239,60.68071804275838,162.83714542928834,7.153735152820535,2.482544479266411,205.7440634091563,173.9180360583784,2.7452395241741443,44.0
93.63568677904698,124.55845936422669,110.44514538270232,4.065783100639937,180.95238811261484,3.498812738132794,180.12145102918265,177.1864945532172,-2.2626367209989384,45.0
93.64185913191969,120.14660100504702,112.00549982281063,0.31480856642160776,181.97829054443895,181.44656450531605,183.82976483894237,182.0710944309695,-2.645263729116131,45.0
94.99396225340554,125.68516035309352,106.14411987785037,-10.622772364828956,184.03830318694781,-23.066489297665118,167.13621049592575,-3.394345812008412,196.2849698782736,45.0
90.83053237745678,121.40401835972182,110.57075507864664,26.744439729913385,182.9890325036799,179.8918376774727,168.76740656930272,-0.58679150721365,159.19251325610463,45.0
69.33765884060976,55.33999451570613,74.16833507153511,1.1249478843277152,174.06715381960885,-2.170287410032727,183.06312772201673,185.1639101495316,1.7441244791200425,46.0
63.06767507279883,54.39887508297513,77.16724867819698,181.51808229042925,157.8395036239857,7.79328584927,193.8779480342057,174.0606340324414,-14.652145279214347,46.0
62.9066132382583,56.19671909288684,68.81800544210799,0.730441644820125,190.996114247176,0.026217128754029,167.33659487958244,-13.025273202393183,186.17877280161747,46.0
73.33377850840706,129.5836442809368,67.86259805660036,7.132981043834202,180.93672211313643,-3.2111856731571677,181.111548432185,188.36077754193334,2.2131350819306803,47.0
65.3878803834513,131.8892154656774,72.89604308965178,-5.814906243783512,182.41182238465706,172.8390859423987,167.26660266410912,-1.2499183388566177,181.4936247076371,47.0
74.59782559443256,140.2611992417506,82.89143182976036,9.26426056073752,150.94972669130502,2.589946625201569,204.06468840704756,2.246671980293005,185.2608459322194,47.0
55.91264001860854,45.65055480517552,118.01506332579508,203.56838461456675,-13.07256984353191,16.784086966245614,192.15296056150532,170.11241200750464,31.58006156063088,48.0
64.38411919029102,52.35705416604503,117.67687719796486,10.085146545860148,171.05539293897834,17.030759652191485,175.75873269626973,163.87695813627676,10.481170617943715,48.0
58.98391502016262,51.62151272664508,114.60943423022934,178.75304201994186,155.49974685538575,-16.508356941779056,186.54009364852305,166.03256740730103,5.624048270821432,48.0
59.791108367507775,56.64113956322862,114.73400675647676,22.42986525547856,185.74604280977843,178.57897653591837,183.4574643289808,192.2613501597584,-0.1756965101616389,48.0
69.64954429765335,53.82652117014569,122.81358190670183,24.79471831248782,168.44170941439398,-16.616301469461803,189.49545878125966,167.2455316141285,18.32639520502065,48.0
61.27510465244913,54.121025408891136,117.85272845971099,2.210064208753313,190.54400757708612,4.4968907663276205,149.59131399052762,193.05965936823765,-12.118086138577915,48.0
61.80102016616934,53.26363785647842,113.89157124212878,-12.09528376320354,164.10539512294653,-1.984416560391347,202.96670036827086,179.08684045256592,-8.498902897140749,48.0
68.1098634615358,60.595440711945976,116.1249167033369,143.24909967246123,-5.661797786312227,21.821643052244664,183.47834987793044,174.91670488204602,28.13251699424225,48.0
51.91652542264206,62.98419151665454,109.10040611086136,17.33812768782867,150.9824042216628,189.74338917023263,142.66484538700814,203.33487852710465,-1.9503397970252645,48.0
107.75901680937935,104.12234138401881,121.94686180729913,21.137190807967777,155.32206057466482,24.492024158548645,164.34167229421467,-6.305513748954611,198.42802737656262,49.0
115.30989168749346,104.04269318748393,118.57916686135927,164.83466945429277,165.29457282277326,6.661886080451566,175.38086643427462,187.37825644620224,-4.169797784439116,49.0
111.93585489064573,101.76339005167159,116.1986546733006,-1.2708745453613721,184.52032985248294,1.3228615790562006,181.67363384749444,178.09278725868091,-1.1741227555893976,49.0
113.37876763403976,97.00878768927303,118.96785347470296,172.24433097060938,-19.865420154026225,18.22977746473412,188.52149947217708,175.54818213919197,8.597760501335289,49.0
115.11321824062077,105.02701559554333,111.70055696132941,13.863968589878946,187.62458216641542,170.7812317350268,185.967633360431,176.90940809681297,3.175955182085378,49.0
111.23121086609441,103.66381966605941,113.85586626370562,2.480225392370758,179.45145664608867,189.63689953558344,169.8470419991245,13.194014995816627,174.94635540984865,49.0
108.02756976209916,100.14478380714958,115.13573531781137,32.72940915493292,198.81747309254925,-12.744294892343332,191.349620638949,1.9972462333468672,-20.62878832627747,49.0
74.16348353870433,79.60861151313311,59.95644375876086,4.119280946174633,174.86752251040463,1.2509132857977192,192.19726242075478,187.67007215317267,8.198769705466647,50.0
81.89799555582721,82.58673756967022,68.23342268395486,19.54098970384043,186.8120329669924,190.07596103689912,178.0716577441573,5.369471623653254,162.18564229314654,50.0
72.14114006357455,73.7347651258174,55.21913597878955,168.7847286124382,35.110852659250845,-42.95332391944734,177.72628668551698,246.69954652898107,6.8191943506647785,50.0
75.46896798238615,74.98170838623858,68.90340990628474,0.899496934411901,167.32081986756725,173.68515084152946,216.4772997298265,138.30666992217064,189.4344338970726,50.0
75.68011282136649,83.74558856800238,64.32513842353721,171.92003087191011,154.50901057472336,6.0899949451487485,181.53471217890947,220.97284509575556,3.223643268998764,50.0
87.47284147620485,118.03155304730454,64.64912243921266,0.4085629313045228,178.32667871254904,5.384950097396488,174.51556901781962,205.37810008207325,5.734594392643188,51.0
89.64820218423857,126.47073452396852,47.36001485676483,-32.17794058357866,168.4510486079068,0.6230475440452491,171.29123691615305,11.237142417200218,247.9196143157012,51.0
84.1895997673153,127.328509827477,58.662835966811215,177.08171462757343,3.874801797213734,-8.453640614509153,204.53537649296112,154.05607607524362,-2.140410386175285,51.0
85.96493350867748,122.24669146587975,68.21846710322075,164.83849182221522,176.47689188048142,11.8864428977546,206.55585115914116,171.6118671478017,0.08353782439371409,51.0
86.0373741078452,116.75832065685786,69.27858463123022,1.8326610316113552,191.50417824930014,6.052257287874064,180.20903018795133,200.9391730110146,173.13745315297632,51.0
87.71857200093332,121.10531508902504,63.17807793513016,7.8240357027987955,185.34523245083116,0.40074754326482326,193.80424264727924,171.34005776969659,-2.0946057613365734,51.0
86.95352305954648,123.11988193582417,53.59304909362339,8.116220505878308,180.30044486956928,-6.227099232679529,126.44934643357897,-15.138486265422582,181.53341987288388,51.0
93.14285828179858,103.4029971934467,78.22548818235481,3.997909236387084,178.21489975257413,-5.265059374376519,188.36917754432858,186.20630938251625,-1.1644889263997253,52.0
96.7768838311342,101.93802212681476,76.66152345819917,2.809690984962068,182.34839166949484,6.42021190386374,177.52703410158682,-1.1819227532121692,172.41577728593512,52.0
99.03178715453105,113.38482715853576,81.1654708836923,18.62553678034362,166.66134232286095,190.6955272537776,169.49215033375492,-12.556984758174178,157.67191953749847,52.0
95.33079986203204,101.97370334383766,83.5617756472779,14.927305641466033,176.8395788565865,-5.622925234057403,191.56671542197984,-38.465576106761816,-14.35214958294298,52.0
90.2241335260908,104.70862331025992,80.77672424686119,2.056332821744063,184.7244478667696,-6.721672922935913,199.685015781009,190.77414500209696,193.65373847224745,52.0
75.03130606565246,118.71850548350885,88.34465794295394,2.8898298607084083,177.71926145899053,-3.221317791900759,182.07644541393012,188.45770975246862,1.9083964301588345,53.0
66.26175601350359,119.75876434609967,93.59734634937121,-7.758832393587422,184.59327619301905,-0.3633356895395412,173.13320524321108,-7.948857667705433,166.46643723351676,53.0
68.49760387545702,125.08862337589343,93.53391960881709,207.0508284003439,-0.7821240470036761,-3.27792731100201,176.93866073794925,171.83067208233155,-2.90286732502781,53.0
70.85992234120918,113.9657638876435,96.12551212485556,9.984766314903158,182.4146464514679,171.59231359515337,224.20253709573987,152.7833987660157,-7.5400591872215985,53.0
69.24873560334666,111.80607117126958,95.34475178641084,177.45518822995894,173.19804886874638,5.846020654465534,203.2485604602492,210.3252904898862,-17.79814251705635,53.0
67.7306106579361,122.10616501476694,87.60302575743549,-10.880402283652828,209.3320590866193,-9.3167867443829,187.7281583278965,185.87550449968032,160.8221323390445,53.0
60.20461166077815,69.63967643419704,69.46207397723694,-0.7321402934393134,175.58367837566846,-4.465691394762349,186.06947848353127,181.04689813071786,-2.165165023369242,54.0
59.12105603676973,77.71282369857491,66.94757226914919,195.65096120527429,0.9419725724015002,8.915033581221472,167.70869104185593,189.2288645631536,9.64095663079768,54.0
59.03714328998579,70.83707107229611,75.38751876649673,14.876166715654854,157.22194248706538,-1.0286431299994399,173.5199225716779,-10.999717104851682,157.25673383825261,54.0
61.91328398850925,65.59495074451068,67.38598151337895,176.1498911878807,158.75447558728288,-5.171385516759507,179.54487014062332,185.7064713993002,17.96363190072616,54.0
64.02354158708961,73.32940456914899,76.52591840015825,-0.0882660126484041,203.78237095922717,187.83902719768903,160.7898873690482,7.592412454999463,158.91220711188117,54.0
108.83265982150633,60.04501307022703,61.149271254752605,177.76396869088603,183.9936194765034,2.446975156439507,196.69066882937088,188.88964229631813,-18.62264923740991,55.0
110.10105185921138,58.93775148941629,58.35866519874924,1.6885985913959503,174.04969870962287,1.3379150158862625,184.82720790772441,183.2380201849549,0.1996218876924756,55.0
106.88779463767919,61.426143711827706,54.69633643952588,15.51318953540059,174.54612528707761,9.17502835478733,173.76443525295198,-5.916732694004723,159.89522852318646,55.0
100.95184968044192,66.96416444214358,48.63908312569832,-18.467365416327727,182.44717558044903,163.58769866079464,149.36825785122383,4.696461028506552,173.33517469492134,55.0
114.2339050344948,54.95107916692246,46.77949376278728,-10.842480094809838,138.07312452123583,189.5367301250604,182.34022009561195,154.84261240474828,6.273120074514354,55.0
89.6480110020071,58.99133620912959,84.64959935608668,3.350166333331437,195.89895976779349,-1.2550308574083868,162.16606950243735,190.74208162670502,-14.780907536623175,56.0
89.67007826576936,57.40258872925275,90.5820145653779,-7.519976732081844,171.48693553307422,-3.714039237681218,171.45045427342913,-3.9964958873884022,192.71492216737093,56.0
88.12317346399682,64.19963350652142,85.6257717312644,152.90633406718726,208.83942161177103,-13.98976566045044,169.322115122638,178.923019591336,-3.701462929926182,56.0
92.33729003148098,66.78989663761251,87.45605241115256,-0.4585993092391305,172.64546449610273,24.22137997267264,185.37429287414912,181.90812255622723,189.88536323648404,56.0
89.00255380693903,62.495612713050754,93.21654357507892,-20.000733038326874,182.49425081193877,3.120858808688901,176.28274986694882,176.88051729904382,-4.67161369397136,56.0
90.78283838915016,54.26794432734421,95.43552678621236,172.3870408329705,144.72690313631944,-18.844001309256846,183.37037532182484,166.7262976888019,-6.490678437046464,56.0
94.52656982159435,61.01385752435933,87.81888754342067,6.690674597174123,181.41759637863552,-18.52754844518085,192.00413860783027,171.2563796267122,-15.155740194614149,56.0
92.85842703399953,58.522261941292896,88.58363287077191,1.559481109156703,165.4853664896789,-1.8605589015511779,187.11238456168996,202.10041980533842,2.7003967009432066,56.0
89.36355168120593,53.90936076199846,94.47214346573529,-5.722558579149035,162.42841138906573,-49.46249719483925,186.2451494130985,162.8706774329647,19.825514123179005,56.0
119.85072599280096,64.75183826975376,99.79065193223173,5.201188811284638,174.30672169622963,0.22249255274333457,185.10314600675142,173.16747120757867,3.122912695941557,57.0
117.62015635984356,76.75223760195748,92.8377529608418,9.91469031678157,184.7364919655303,-22.70801088739661,158.79269283623736,3.017550692847744,177.3665967956665,57.0
115.83200218605921,74.11488634090384,98.90694618842949,16.468305418137174,184.93965686472987,184.62431880772158,168.23953798734627,198.07847667032013,18.77364328271938,57.0
126.13129719770626,66.81183655118826,88.03392880841841,10.89107368525965,189.85833434786872,195.3743411655403,179.5806892769272,3.982871716895729,136.58180580462397,57.0
124.33428068496131,69.93048681726523,102.4188447332632,-26.60078001602689,156.97177830037683,-11.363381494153364,141.60803140798708,179.3390502599259,178.00950273575566,57.0
125.32000257876932,65.65708890514416,95.74074085677094,160.13043280867012,188.04513910137288,26.67061429157186,163.0263080199167,161.61327109447373,0.6782667682532506,57.0
92.49133339184527,128.0709257368166,123.76879923827414,9.11989494068845,167.80451740796704,6.517327934346845,178.98543812374,167.23522112401088,-0.9093487595972504,58.0
82.04270392484467,125.19940423654351,125.12552610388862,3.409827189132033,168.0377317731461,238.53515981318208,179.86052770080397,26.407368869515224,182.9331702435872,58.0
90.9032952043992,140.0110554162138,119.94813879220224,172.78378047354417,183.06314246281977,-6.899053235221333,189.26141768395814,192.69494119469363,6.274852094354523,58.0
98.50466238878376,81.59736250582267,92.178877884859,0.6200476175567127,178.2964156992459,0.16050899938168992,181.74938322732785,179.326238890467,0.4279321286155358,59.0
87.44742482137286,80.29878154464436,87.47884095666625,-0.8089196783830405,166.99446727537654,-8.238922011017065,190.06389268767515,-10.649805158976765,187.72815004022232,59.0
101.68359547314454,87.29928447866197,91.15115190852852,22.675811357873343,184.6370192299078,206.0480445827349,182.4862269028104,145.85830460794554,-17.079366482337054,59.0
95.76712974820134,87.9278696268505,83.84251128591737,-2.9358564180809252,199.2410960122012,167.90472300365053,188.79113839673548,3.4434030185311144,176.37987202747132,59.0
95.5469708123618,82.3462982069836,93.60423274043026,186.75602699599065,182.1808564921372,23.75441753412167,195.0814796614252,172.73722194710786,9.992856109527173,59.0
