Mol. index,alpha1,alpha2,alpha3,cluster,1-6-13-18,23-24-32-37,24-23-31-36,42-43-51-56,43-42-50-55,61-62-70-75,62-61-69-74,subcluster
1350,117.02585018333988,85.18322430549699,56.21960761904004,10,174.82782577240403,173.90183536524805,-12.836044716285503,164.69963530803426,8.02846094015612,148.25713644555034,19.399389878896844,2
1412,102.77783258779658,94.4603767802942,62.61703282901743,10,186.5529507178714,198.5789224410271,174.4695367382194,-5.726666794440378,174.2786135621775,170.89724181904015,2.5261720960655,8
1467,111.18381495657798,99.79267043504144,60.19092122118777,10,188.19069523687455,7.38576440556548,164.96162646606186,15.587279609131816,198.06022321178887,166.47968510278412,-11.431114733526927,0
13,106.9157943233861,93.75076067393792,98.1031373140158,11,189.93615314261447,-20.776948290884448,190.11186594389662,15.61973117869543,181.08816930512174,189.46234514916964,-4.261892767519798,1
109,98.53364796184889,104.0488365443988,97.74081911697692,11,178.48940861388283,-9.009786592879497,190.26302725266487,-14.644935802708098,174.84475380441646,179.20539103832974,-9.917062184787744,1
140,96.28500981625074,97.22327414725062,92.77642277628678,11,154.93401218990843,34.913426940882374,190.70488687430566,1.6297211810141137,195.45285734666987,191.58309341608046,11.155478223684652,1
322,94.89118558930248,100.32164614934804,88.02562355501384,11,180.09109567678146,-15.83569301966641,198.8896728487162,192.85749334199545,10.83603281784357,194.8791142303806,-9.296224085078856,5
561,106.55374938310128,83.40645921988224,98.20551924038293,11,137.62396036584136,-11.887538042815873,170.54213853960252,10.100205582167488,150.86462173585045,201.7752170663336,-6.657911265718716,1
564,100.32005240700455,97.68043199472552,103.99302869652702,11,175.9141018622247,13.981071389670284,161.64446851431543,0.3951588013036355,149.27006199971476,197.55483629930737,-9.251446483623026,1
804,102.80420549098967,93.05965823882596,96.4884131150292,11,186.59271894788083,1.598916396621553,163.68800063508846,15.969902868595671,204.09575613575507,173.22931528032387,12.511914678926336,1
811,104.592067024548,92.41955907790016,91.87983801616711,11,207.0867622411548,4.19055827249729,146.97247582271157,7.555607811791032,158.11918029327828,192.14733548935416,-6.173542433457042,1
871,107.13254792471002,105.22011950978415,94.96184835092782,11,198.34511617180857,13.3981278018367,124.09956254897396,3.303882590795118,183.9200378012359,182.46314881434708,-4.277563271962356,1
883,93.8680674513269,86.4426947581023,100.42563925151453,11,183.0531821059612,-13.673364265325128,161.24758214684033,-8.670320888012583,167.43353929874957,153.10300476551075,12.121282617002858,1
909,99.0474972459644,96.3019971844611,99.69843013646002,11,177.59638458614842,-1.042004675562075,201.66555244643584,11.718233390842348,190.26446159061783,174.87007333079404,-5.226391149428379,1
919,90.28340507838178,89.16733907565241,90.76572013640138,11,175.07250051045258,-12.919319449131658,176.86135630751954,-16.843048290483836,172.3443909551526,199.23474904694157,9.53093714532535,1
931,106.37776252435523,102.68251573371803,91.65191255351782,11,164.65482871463112,8.66864636532586,179.5039175817604,0.1715620938427332,188.13770772255913,186.0075826420472,19.58006250288257,1
1014,96.08597185682176,97.7933722919264,86.66076740069992,11,183.86878481573925,201.1312024696718,11.496162492992546,-2.778590604114698,176.4888332259004,202.91778376233742,-24.7079680963613,0
1074,108.16002202628714,97.80291851777372,101.59278643020096,11,165.48095974519703,163.70627556651087,7.699568258106714,10.56732178556539,174.6235878364698,161.97113170496576,1.8908681151226732,0
1146,103.3880076568337,100.96273046154026,90.61405896242196,11,175.6434354825249,216.31145020595383,183.6793717256744,227.54093987813798,21.16039417342373,208.35301150134023,-11.85616422145231,2
1148,99.19365020477252,95.46960125784292,85.93335770302892,11,161.20535471263395,210.20174322680012,172.79482245276205,203.6504242120385,-18.27961283481348,182.1537933958738,0.0828254890919665,2
1214,106.02746646393976,93.57583768476786,97.9254677509177,11,185.26745999386793,187.30397132198064,22.225273908909656,25.97783651927493,182.38664209530197,195.59759601155304,17.467856991578397,0
1258,106.08568242011071,85.576181460359,94.54629491516744,11,178.5546459064911,193.54582657268267,9.785758004913982,138.6926593186143,193.44572652810416,191.4115590772064,-13.513831369591577,4
1364,106.68429552814648,92.06872556785956,98.06896105214432,11,175.17016993543666,185.0264995036597,15.48418685153898,176.3098644661056,210.57198892114982,159.38813493533328,-21.254511770483894,4
1406,103.7292104184005,81.95130829196506,97.757671275029,11,209.35421796117026,199.7560284401898,183.89770199436515,16.29323082295097,176.92457119647506,168.746204319244,18.655558704090517,3
1431,100.69585027863172,87.48919925909483,93.81507496337493,11,175.52625051598525,190.3224993979228,159.91450042240524,-18.716374357808007,156.90986684254614,174.86966240908762,15.803272513397316,3
136,104.81605005274432,115.83558341090156,58.45576893539854,12,190.76223093870786,6.320140783432802,207.965618948049,-18.26914092869601,179.58995912073303,163.6522228278231,2.8231213505115207,0
215,95.35024498253703,102.46927474905804,59.26590958929223,12,169.48081969901375,-3.5529956211426503,174.11122180378212,169.0823460214755,180.29439395201808,38.10413536350962,-4.251679788807334,9
225,98.9212936409672,113.88520381867168,66.81936229537007,12,191.49489393669475,5.60105891293219,187.0503681660583,170.46920756616106,28.43658761608589,180.82498270031965,11.247865585923597,1
255,91.7722481044475,103.19679766862822,54.49444237547819,12,165.17927433060436,0.921853765907853,170.15265679039612,178.80756514388582,6.217368785178274,142.8404406536541,8.825464693875315,1
271,98.79308909828956,110.50936521766438,59.92368032441771,12,194.39996772548832,7.66153273214928,178.47005637888768,182.0077243373318,1.5732689799608146,184.61278694351253,7.477802274946422,1
285,94.61666770862456,96.76044713424724,51.30244465187187,12,165.3492614495427,5.89053018070069,186.8555547123565,172.0147393698281,-18.4149302030254,190.72562506648435,24.538253928601232,1
292,108.9395781768114,107.63005194341768,57.49767733528659,12,197.79549981417406,-1.2667680587703936,176.07195068159783,201.6198523432113,16.185463400932225,159.0861922969176,-5.079554152177145,1
313,100.02510735953334,112.7173514686449,65.43937425659972,12,150.18128228346828,-9.723914133470211,182.54496888752172,174.5464320023806,-25.950778051991705,175.00967859693975,-8.631093894592729,1
373,96.33251743139996,102.64576604463667,55.59544319484862,12,14.126028504307053,198.54415014377798,176.0892739646969,164.7971921968545,-2.7024341187844745,175.1825136605197,23.69183060063453,4
395,100.0871824410165,111.5576401630873,55.68288415000729,12,14.725504521023389,178.11838802961103,179.07839435724262,218.1670823134869,-2.6343674613929933,166.67854991957628,-23.15957556367854,4
399,102.5646465093026,110.18342985108836,55.02537797354272,12,-11.067945740361717,199.3676096309923,184.55424285737902,161.64696915345831,-10.226857178713878,172.03751741800517,-10.272121650372624,4
408,102.80168517221487,103.4021808460342,60.715705450445256,12,178.7107073611993,2.450680681914746,174.18523730360334,6.645186117359426,176.69253036071166,183.39152879258424,0.0826343756766836,12
413,94.08231161860556,107.40589777408512,61.43877831987329,12,180.83835957441988,-22.633415169022168,209.1816650145038,16.430861119323303,197.35591791606493,189.7121268781758,-24.17149569292338,12
603,107.47344008330504,112.13487566981328,59.78024570142652,12,169.0042618010148,-20.080122946460136,149.34641487682958,-0.660658452099816,184.8435685305426,1.4819936644570373,167.47047346486573,5
611,103.46356879407396,109.08027421083976,65.50678075099769,12,201.94032223377062,-16.48677405578594,188.6013302543985,-4.579777335259442,163.96123001981508,-4.6127794600722085,184.5327107181878,5
695,97.20244350649104,116.99895583111788,51.254827128095386,12,183.98371573229167,185.0366851826815,155.7143924205357,171.39245207101044,189.65470398054035,202.45245573428673,2.2208201660210865,3
699,89.20903478270814,105.92380301667563,55.68270787992883,12,184.95128057478556,-76.21681810827617,177.34641637608286,163.41472293880545,221.3239620057704,159.12692084210732,9.476922515926807,14
732,104.08512107805282,110.07087489422044,64.91733666423023,12,148.62144272899195,-6.991048080491513,193.240342105202,189.94606519906236,134.55822579180898,198.9094825079388,-14.505442469197565,6
828,99.88185762285973,111.09872450472568,56.682879376768405,12,180.5999478382084,3.1929129534429084,151.06222660647916,-17.291832217345515,137.90975380400502,-21.80648385307656,191.10156770114455,5
896,99.98421706478982,111.3389354598014,61.37875631310841,12,167.49196103147924,-1.809987862880165,195.0477367027721,-1.543974835454132,182.0091669032341,200.019199043076,20.075981657285464,12
933,102.34737102871748,111.92026898194966,56.677416009783606,12,188.7892980048972,0.9745448752764702,158.79489046174373,-13.31010903083193,209.02957156785305,151.23770697265093,19.59052284934749,0
1022,94.53747130532132,103.39541780805256,63.96509369172681,12,167.1507319573194,181.3915723876471,4.213280932662689,-4.575535171716729,220.8839788847855,180.30889386743465,2.4177553369468407,7
1084,108.1849346633516,107.5233631533732,57.69802823305578,12,189.0496195689114,139.68990545051977,23.33480645703817,178.81600912767655,197.52263670935133,218.76723179600697,-3.987575360891369,8
1126,106.4775829307652,115.27156679230504,53.09953916302357,12,193.20961478912443,212.33261628423267,180.41129462445062,183.63338096845158,-32.78197103046721,178.96143274766206,3.24675699655936,11
1145,105.77307175455648,111.69667214861006,60.52441996123464,12,188.15117727593292,186.9774065008545,197.5249473598315,176.57352783234762,-12.22354898256459,156.54654757725072,8.534831038865448,11
1147,100.44687983680234,112.82834645324674,65.19015266410707,12,177.67930327435965,148.71343200363873,198.71778249091918,161.7729617629679,-17.113067795018896,161.48684677428272,-3.272044282662773,2
1159,96.61400541124188,111.07064922361386,60.58232423277561,12,184.20232260965977,189.75028123092477,189.16582440744912,171.31644356905153,4.038824883433265,146.7264069255418,1.9634381528507083,11
1178,93.79092914755444,104.36101165353016,47.49256686900669,12,172.10560173131626,161.28555081407535,172.9151509659715,196.82140771178155,-11.868334429309684,166.4545025763442,11.12070660918563,2
1186,102.00991708997677,107.51772902788242,57.27894511743872,12,213.15318715879152,182.40815202027557,168.58750879330023,173.4298275301828,16.215133241356828,183.38389654959022,3.6120499252939,11
1190,99.1240422933941,107.45296799617633,45.74823077254472,12,171.4514548502588,216.54787870926077,178.09831444530838,169.12894129919124,-4.686714417561806,170.69089859761806,-33.406259900917696,11
1399,102.26758813591692,111.32738242352715,61.652169295321166,12,182.98375805272568,174.5465217404437,-38.25169070927088,169.65352445482583,152.06314531883584,213.56712187274238,-5.063653325443372,13
1444,99.2714525754475,111.56505343113436,53.88230985245415,12,168.6536849384674,183.6083597955209,180.68282042252602,14.968223375959669,176.8439794433489,174.9870802768742,-13.45688604172316,10
1517,106.33709178009175,106.7856311133312,64.2210456432416,12,156.2551219141203,-24.1722641803194,171.2706170841252,2.21903921180516,180.78135175478948,220.0818584869826,14.262695048155814,12
1524,100.45459114330076,108.17669075991294,55.71071775255843,12,183.1680756933452,-17.635573886682803,208.88638776183694,-4.086014095538746,214.44166905439548,178.4407364818157,9.670045808635692,0
1527,108.9438508916619,110.5277199336341,60.84484922068639,12,200.08153665088597,-2.393121168661604,182.46636573347536,-38.65331205794044,187.0371381557957,175.10241886554547,-16.89327081158257,0
1529,90.01000191036594,111.93062134135369,57.84597983318885,12,176.7831249949344,-11.408754633090323,192.98368105937308,159.61091408421433,171.6691630662172,178.8716409922395,-18.356939979859444,6
30,74.34590186118508,54.92921043992261,108.0302828531345,13,176.36897687254833,-5.049748345982974,175.82210518553583,-14.772596945190164,169.36670473696202,199.9906475429321,6.851686377075647,1
90,83.31251595916717,56.24030323541441,115.86575474720262,13,176.25494424059292,-11.463681496256989,200.64374219878496,-4.825364025075111,192.80851271415963,155.77204460941792,0.5753129808726828,1
95,79.44530523099138,36.893986915793086,107.39805999930692,13,198.69363914888658,-4.505578076784095,177.94985602586428,5.198733843103732,163.24480274147157,177.88741314507294,27.206603983217057,5
112,78.02423836812639,54.606289883197576,98.97922629715542,13,168.99320853205964,-29.283182358514747,187.1537976590767,-12.493160556764703,212.0690025216554,177.0036547866198,-10.58477078844756,1
163,75.37391360980271,49.69434540227033,110.65482579039956,13,211.22736896354994,-33.39416065922533,151.83032707472566,-10.060019129343337,184.42837106058653,163.94652424707138,5.470594565250943,5
165,87.91091607666597,54.21698418190601,106.3676172810382,13,196.57266160431476,-20.08378143751007,149.76997902692185,9.87440036699588,176.91472919251672,173.73432469781952,8.024436401672114,5
168,79.48870825497303,61.0391922538917,111.88621467589245,13,190.8446194497073,13.227600118056976,150.98485625714972,24.477053004050497,194.5627299332131,160.2682518467695,-28.15962655510853,1
180,82.45925152375408,54.09569275386183,104.02030060523674,13,232.50609767892476,5.70541784600475,167.19848705354792,3.3063649773564,195.73584156478898,139.5024740614407,11.070872604755689,5
425,86.21685050670604,51.38797237903043,112.4264418524851,13,168.9683458057553,-3.772314353276923,140.464969343682,15.876628793080124,152.10221224346267,174.91355876682422,-0.3214642201289252,1
435,71.4516667753185,46.74795497446032,104.97104658304958,13,199.31078512436304,7.1405530051815145,173.12274410828795,-1.1677980598988569,173.8242817709325,163.65863896152524,-3.927665177678763,5
438,79.49011893746564,62.7528483520744,110.23695707948504,13,175.4335820280292,-16.162717014195962,214.7905609995635,3.809759071228041,175.35281360720165,165.28512299660844,3.77990629710993,1
439,86.835675784378,48.39857869160338,106.55777435305744,13,174.8178565724493,-7.749397099965229,152.74821480412294,-23.80289768368957,177.1490703023457,189.04958048684816,4.092889102309944,1
659,83.15363220222048,56.8889093415186,105.04596843886964,13,187.6912900842684,6.030217019521855,171.66718576277609,-12.196634172745329,195.90157001032895,187.52716442254234,175.0397874085387,4
661,86.09828203845203,50.01846928848632,106.73238571102284,13,173.65900424671082,6.00162282880316,186.02989984989136,-6.982305710994416,184.33212315707195,173.5687602341429,-25.19423910155891,1
667,79.85679578127323,49.39770806940218,100.32451334223684,13,197.26909347258757,9.378289405420208,175.56383038337972,-16.26170705964773,159.08719988449164,160.02825794414548,3.250504443159968,5
679,78.85597787153469,61.67454598792107,102.71901726080786,13,184.90414953400287,-0.4699430252094322,192.34672274131813,-13.480217903461083,165.42094187846172,174.0608341879772,-7.720543421351003,1
684,80.24045899572155,52.05377900211193,102.24889192191732,13,160.54493932053504,6.881157979208689,217.09156812507769,157.49767640940877,203.05011147557215,164.67613905614198,19.86778788030973,7
903,86.88967583385127,53.65219258616423,112.76941197100132,13,195.9030773108025,-27.93804897525488,174.2163472808611,7.5140004116373085,178.7845408839877,178.84852943113805,-8.592379014994695,1
1007,84.90156652458624,50.90845758628329,105.70907868032904,13,187.55706286849937,192.32641940572796,19.267971706042427,22.977485139371957,190.774923394721,152.733765537542,-13.570256611276957,0
1016,78.4492040692118,55.689724871320095,104.84202497755372,13,178.57370482048185,181.7128334542357,-1.5618445761850188,-8.135425339745218,158.2966427949275,168.5837753945463,-4.4271216619266935,0
1055,81.27691422853484,49.12829117682736,98.58388122783796,13,166.2157551533156,194.75563052805904,7.118574873879285,6.423662377561578,147.8686199193793,173.57074468245958,-34.1992800642412,0
1059,76.15490745752648,55.43711215061075,112.15472211796688,13,178.89899852989464,184.74305548742095,5.20779845555936,-5.954162687188831,166.12699132701408,207.38783212183708,10.555343635065642,0
1228,83.38226210030513,48.30453511357394,118.4070328671366,13,170.45433638817022,187.35792107291914,4.132789779726003,-13.341451217486869,183.96648416013383,180.6231117625668,15.37879829640292,0
1275,79.5353419057865,52.32576445116593,114.54338349642872,13,184.76655672418755,171.84160896568991,7.627994013142311,178.63013418005997,180.89831759921088,167.29565071363254,11.009112786990409,3
1413,78.56169317983233,59.562445652704255,104.25354555976692,13,202.3812968753681,204.07206093126246,157.3171128692106,-23.622290017314,188.5099637659845,178.3029504778492,32.415146593001474,6
1438,88.50819609713945,47.32541293898653,111.38898072789657,13,187.5046068235822,175.57096993817262,185.02129379643378,37.122313147081066,179.34659271528406,212.32764067588198,1.5708337158099164,2
1494,82.40430028799963,60.52630617875576,99.74935849028194,13,198.51747570255904,6.233132396152147,191.24274941099202,-3.575585112605181,189.320832765921,168.40867061332673,30.80300976765083,5
1502,74.2082836651099,50.43075374063093,113.42323569204798,13,167.9295257998277,-8.82128680767159,172.6959679903883,10.460838052761837,167.72849193018794,179.71645976179462,-6.529983170762635,1
41,91.14361876251245,70.25642965356343,116.70205176963005,14,190.14872978498605,-3.647184524259092,179.51908802282676,9.703097511921014,164.54069113353006,182.1895949686865,-4.121023569743352,6
52,85.58460717163975,61.9374280429297,116.73214422852116,14,174.42936996012827,-4.99131549210548,162.27277154376583,17.23468682721099,160.3170213658031,172.948876211552,5.835419549389138,6
85,88.25520182763911,64.89570159126025,122.89661160517576,14,181.79398467973664,4.939914594319481,170.18112933569637,-34.16031664388911,170.84999110868847,174.85675388090036,-11.196085079409832,1
86,90.0258717035331,65.75702835275484,123.0947243518958,14,171.66343890836183,-13.40417790028715,162.58709147412443,4.673039456919925,181.09829401312027,170.4027256887351,-8.479965930127166,6
91,95.16361292641956,67.4590599540351,114.75670832651134,14,162.8787529050067,-37.87264456767842,175.00103204703845,12.64418160412692,174.7420299521009,179.95733801112672,-29.077178137804964,6
121,85.61758484307487,80.57362259358405,124.6344362877768,14,183.94129859515462,7.677757711455673,134.62154757341978,8.065533132386562,181.3832890811822,183.29919662064526,-2.658849619241255,6
717,94.61337734317635,70.65831937940104,126.9606332695384,14,168.90852347312824,175.6632865809474,183.95068931412428,185.32685152823157,176.3923854267307,181.227537465371,-9.027211556506538,3
874,88.59333631388259,60.47058717728122,118.83959990820622,14,179.51044763510043,-12.321862691927768,80.51656568674395,22.6464892607272,167.279451142971,170.16436571292942,4.193611916824486,5
928,96.86905272320308,66.89683700040027,118.1851810913748,14,194.14212352363768,-15.443992359881353,192.36787485387146,16.370772705605756,189.98422860458365,183.64627176369837,-26.761394772040287,6
1005,88.1585324527905,66.07597460660291,129.2174371424806,14,190.3866596338117,199.2574518909339,-6.3337494478432665,9.498493631436542,202.07010179102173,194.05461384286505,-16.767647299249614,7
1065,86.78398538124019,68.7154231525286,117.96057209152582,14,186.65995707139356,197.6664126390872,18.181484493704563,2.855741769416939,137.4678587014492,159.42979005040718,5.800743540937853,4
1097,90.86798007134809,71.0074507723083,124.42912557694312,14,189.9030338152455,190.76179667713225,-35.280629297174485,199.55160197045402,151.37591030572548,177.00660385165676,-2.330611905468676,2
1206,87.4150289238618,71.86397444062196,119.02251276087334,14,200.91704023159102,174.9806388800644,147.98579072129516,3.2270284560841533,193.54724759282746,180.88802902884456,-36.16287291178002,0
1356,81.71073422879275,68.95568348214259,117.70314626735642,14,183.38668141208387,178.10352754276397,-4.130561537014954,157.3267637894197,181.88859767106717,157.60704424858963,17.111137975457325,2
1379,93.26976763961822,72.54534168570564,121.32658291160698,14,197.98937467902053,179.73847088708993,-9.737603528489874,173.91844183872607,188.1627602487709,169.28812634752856,8.396425588736534,2
1587,87.88254336519337,61.40359992783238,115.77661369228564,14,172.30796652639992,9.922621966111286,196.6820907865517,-21.7965673515712,168.57033018309252,169.28446072590648,8.155979106977608,1
293,110.97048115107468,112.88490538995656,99.86948689393463,15,162.68347954889236,13.07883047257597,174.98230646294255,195.4647448443642,-11.429445563769407,175.3716527397916,8.986043194495034,9
362,106.39906312552569,113.2936427848839,101.46878557159324,15,-7.085511254310549,21.26130073870093,203.37246826218282,167.79107210801948,-10.514851569623884,189.58653872138203,-3.083951136673528,3
519,103.09119735689488,107.70075491847548,112.03936270600614,15,161.00370122925568,-2.9153859428555005,178.06327618989482,-11.329489089190442,154.17948153967168,15.0663528827389,149.60169135335127,10
782,107.80308238945422,102.32339670798709,106.267467461746,15,-7.224807527777915,-0.2367888401050827,166.3910758076882,20.838228585090523,198.20561580369304,180.93482066031152,9.909181560897824,4
806,113.11486362772006,113.60707870258044,112.29661644225156,15,186.98709490611984,20.2378909622586,175.98425732029142,4.542226068568783,168.62791246442853,176.12792271401938,-12.667286250040531,0
893,119.99998607985682,102.33490187270414,100.8937561768106,15,199.7297539977911,-3.5538018408715293,199.34865287441446,4.768060994569718,174.27660391420184,195.53461549413518,-29.457090789740736,0
906,113.50670712134354,98.53895368947492,108.41652328971848,15,190.74595147212955,2.651883761449949,190.47998226963622,-13.03206220000704,181.32061938148266,196.5236377835546,5.698597785199487,0
912,106.54709134978668,108.75196795602604,104.16349059409715,15,180.08451580485922,-26.53351345772037,165.03870611932447,-6.142155237790443,166.0745738503235,193.26589450870205,24.13901359043613,0
914,117.188250917714,100.03947169603234,117.21076152035997,15,197.30878013586133,-1.6710194382082275,162.3563726259211,-13.236541623578187,171.4259903710968,191.03093173275633,-21.7237669805714,0
939,113.14500636814334,95.35591857003176,110.29212634444292,15,185.6709350560476,17.969912564730485,167.10218757836432,-7.582415412830707,159.49053943245684,205.99446527087477,13.348655297612588,0
941,114.83174431299618,101.81775206024182,110.37420752162404,15,179.15933280592688,-15.645829028980003,191.39110341697148,5.976498831216015,203.47635827498354,177.28056111742657,-0.8434020042086389,0
1041,115.35195305157316,114.32618022802664,111.13485819873434,15,159.7289749249713,147.10324305484738,10.318273053163722,12.016589517926308,210.51656736434185,152.93241049553853,0.502103682161718,5
1088,106.48778767931267,111.1386488474368,98.0559641754686,15,208.42348384829995,196.4128332545055,16.54457649331172,192.10857575605996,218.81691210616464,164.73824430035515,15.072000379742414,1
1118,109.49173295950072,113.03400873786042,105.44517469945518,15,175.55393309344245,180.50505102175782,183.78053903745982,171.771642502795,152.50904941096445,147.19683212304827,-4.550775457450301,8
1134,109.90098296834128,113.59625367900937,107.9548570688753,15,179.9130433596927,185.77623861344318,193.7904958538658,170.90526755575985,-23.41151478527264,164.70334903316083,39.7372983830739,2
1180,111.88433965334924,100.14606757693238,112.45955731212452,15,180.78084968848722,204.31071818659498,188.1300667758057,176.9416706940289,-30.491601572769827,184.4858142787183,37.27074258834389,2
1225,100.49609389737492,105.31947807288373,106.36823121867108,15,174.32819132514408,204.0321128098795,-4.209099781562509,-2.5926420254963083,147.4613462156365,179.5728753294863,-0.6734778334840748,5
1234,110.76525029600782,93.86681055542236,109.77764333636006,15,194.55698894350124,161.32302453578285,30.528503796586783,12.688244971039254,200.9500868797682,133.3800139237447,25.96583062021257,5
1238,104.97293576462366,116.59022697244173,104.72116756768813,15,173.99939386842684,211.32453541975053,-14.45805456390094,-22.847422034321216,173.58235320294142,175.769771012258,-13.806468636196325,5
1239,120.51937913965207,105.8827486414033,111.21292791463983,15,188.00320770436406,171.93240017006596,-13.246158735800648,1.6860020658897312,180.1676888899634,191.3802474454214,-25.39145318148348,5
1241,110.94210584621304,106.8170247319955,104.57355344979584,15,183.11005213387944,193.15520755199748,11.741195610212698,-4.1446275867726206,175.78554070843094,176.968923751464,-1.7348643470469012,5
1385,120.4540600423481,111.55267329204456,115.97222106223376,15,176.66748808419106,191.91697433040545,-38.13286346912869,146.53301596067158,168.1278936279189,170.93423426433307,11.376587924057414,1
1386,108.07820221436408,106.58975450347832,99.61955555446302,15,171.89720107287897,179.178034855376,22.855010017002687,162.1480971424699,200.02705685831074,149.13197549571203,25.051986088211518,1
1387,112.17246058951709,104.5100837500778,105.21994608132522,15,175.79786796967053,192.12599334459466,10.03453920843793,182.1329938408481,185.5443329157175,197.01702044481553,3.380725069301311,1
1395,114.54230393181484,112.5203723757649,109.16955952042552,15,203.47859933121237,235.66360044967644,-43.479952119382936,149.61768458537867,162.7856731203561,168.43275716667495,-15.094455167283089,1
1409,110.75224217677749,108.81105604322116,116.6129082152846,15,190.11743964774865,180.76524559858356,163.3731148431131,12.858838141907572,206.927403217088,181.28455172394106,11.37931007812882,6
1441,112.20496752102348,112.4541103316893,107.37892464160969,15,184.97594313092168,161.24969126597657,169.62904291025097,-18.20340609845218,165.06239163765105,204.04571450363267,-0.6446355124067017,6
1448,113.78445572903352,103.48938581513151,112.68115892609974,15,204.63886164309753,191.20766616342803,174.65064572376144,-13.543835203703184,212.58204933933553,179.748906719894,13.39227512993117,6
1540,108.17535933883094,104.32467626129974,103.45747977299622,15,186.93606233638428,-5.322393066398937,192.15590815498578,150.6616258377946,173.12857446423666,209.32112182156263,-7.659084430397992,7
1590,124.01644686718508,110.87716400885613,104.43587138803709,15,178.65278392585657,16.849997481366408,180.34225053643084,-23.53583837564603,180.20109387489694,183.18886607277688,-4.661990760966422,0
24,78.41574011504731,53.18417719973861,93.54284434225096,16,164.6942552911098,-13.121487620964595,184.9189004543765,10.76064763495668,176.22993583574146,184.3464374144295,13.550390612031432,1
31,72.0729348141146,68.09986126629607,88.95740389776239,16,176.03625502765232,-0.2574224313235847,164.93815239524116,-11.967795365742507,204.79706578975754,188.4736665597029,16.001364076561316,1
49,61.04884828626818,55.589139851802976,83.18990483892648,16,129.28269695247485,-23.56535402657388,187.34961325459267,5.041955055579769,175.95077283337375,173.26712843366684,9.07503941593521,1
57,72.27542049877812,52.17111503133858,94.46723391051805,16,188.24287285797408,-13.033929084987204,152.94523901550352,-15.694102008630743,202.94255527734143,182.7391232203428,13.336895924941658,1
83,71.92600589435344,60.44718889585965,96.26828469698712,16,178.07040364886424,-8.19476721597119,205.59669759186346,-40.82986259177219,193.1413740876421,164.72794272574657,4.817950795709888,1
132,70.5903525691769,58.75841637386869,95.03643065936448,16,160.23813485981287,-28.33828516320608,176.7763317893511,-5.199442989433224,187.22778928014165,180.66894185960587,-20.50503831039607,1
189,69.3925312504652,57.815251363382345,88.93473542181361,16,178.9135620603403,9.232008949376317,185.2475140249557,-11.721208527900805,189.81387851464626,188.97197148268265,-22.9446098316135,1
193,72.9867348554205,50.5681249623148,81.74690133196547,16,175.15099173084528,25.4470993021554,161.9109689990913,-15.148171912742075,184.7050179102537,200.07956893935665,-2.5872622135499217,1
219,69.53244079278227,69.61222564671876,90.33837479661716,16,176.94754132812955,-38.176294365887046,209.23687950562788,170.14614142783714,-6.03801951008862,192.67992494356812,-13.511829758807284,0
296,69.58915227172568,61.23705069114141,92.631963792921,16,166.1535809576659,-25.226627045784443,212.01135627871412,159.33958183500445,-13.724276829610329,171.96979201841594,-7.703539162967281,0
462,71.84137826977656,50.93392170882756,81.19788597192864,16,179.40981814384963,-14.720884237965445,155.64347338832923,16.20393344143447,175.59365966624523,181.65052935154893,-23.12838566867705,1
466,68.20327132512739,46.355679473532376,89.3109043651604,16,184.90292610748372,-14.93385407095877,176.680687633282,33.56367078115326,180.80260803899276,200.00688432331566,8.158372735029147,1
474,60.8419669665249,62.86173386024604,88.52528774692806,16,188.76228806466403,20.651423431395123,176.84302733935624,-34.286266351963434,174.36859942158762,4.562553477775448,108.0482945093587,3
550,65.69744520590872,64.29192436850072,84.06394021448521,16,139.48442431670833,10.4950023390767,174.91274836559046,-4.553454784451954,176.16714076689976,16.345056283467176,159.79419699605972,3
590,77.34401178787438,56.223033979705455,90.71389867634186,16,182.46974963831892,15.43049428389185,169.30406790001138,5.323227825505188,193.68479937435106,174.21646327925117,10.06853639464846,1
619,64.8500650997186,64.10747536526931,89.75081206051604,16,203.0251343145176,-19.50444562888009,170.25994324970273,9.620953675914713,177.76144097896142,19.49545739946588,174.9629257522812,3
621,77.33626048220428,57.2134697239047,85.73728223786017,16,159.72274293579713,25.223816547516765,151.98891670585894,-1.9028683559474844,186.22252579058045,23.943230461292995,181.7835598008728,3
627,74.23591443475622,59.45281993242872,91.18231846507688,16,151.9274173859922,21.1667355877938,168.77629390656188,-0.7918622037075463,216.08027608876876,6.960239112163376,170.6197481256689,3
654,64.25942840464829,57.43926704188748,96.40512734426788,16,211.0142509758179,-19.98670480347716,160.1860889029778,14.037900298839896,201.39570638006637,164.8282257290423,188.69716214639735,7
663,78.23424796978999,68.26355124583043,95.02848205467708,16,177.49100965314207,11.709110201881304,162.61784773993764,24.228997251578463,206.51898062941785,192.16098729836074,-9.694458923746634,1
676,64.49735664564297,59.82567400691921,96.55856219628652,16,170.55837234050094,-2.2578544256045303,169.2769209116631,-23.08864394902188,186.38224068665147,168.19359682511026,11.675232005168994,1
800,75.94159670174119,64.84391577779327,93.0760192502458,16,175.2673067994301,-0.0484957867944492,135.3081421623937,17.687453854938447,203.02804998569263,182.50330221815844,24.871473826982044,1
1017,71.116087963895,66.87590941320043,91.18926554860022,16,208.84529679197308,198.3375050548026,6.233298649936807,6.156039277499708,150.1397986403931,155.61385986703922,0.0938279367441402,6
