Mol. index,alpha1,alpha2,alpha3,cluster,23-24-32-37,24-23-31-36,42-43-51-56,43-42-50-55,61-62-70-75,62-61-69-74,subcluster
1114,78.17594624335446,66.0360726179327,57.95512472632544,12,5.61750080659142,189.1072216151236,-8.257714786436283,191.16983416300494,176.49460248971917,28.0301198643447,4
1156,68.17506924061863,69.35814697197625,56.887723332866,12,0.1109243203086182,202.50669830170648,8.381403014176296,172.28068905351068,191.7635863388834,-14.796186089328224,4
1176,68.52784453765024,63.599370337497504,50.31161781003343,12,39.00466625993848,162.8461196405105,-11.01135351190161,206.80463300885103,188.91674021699336,6.94031539231737,0
1177,63.82115658377717,54.64493672899638,59.43065971129317,12,-39.34667327866299,173.93455597532866,-4.51284607810571,188.05312832076564,206.09387572389358,-2.7848544985688317,6
1186,74.58877368381003,63.355118974003815,70.4213356794418,12,-7.059024466070702,222.1184298857767,-10.547480990731223,207.39830697244753,163.09622556719117,42.22416877982814,4
1363,72.47619880427031,53.05579083975047,62.639500945007846,12,-27.81769445885673,159.65126926260345,17.88879898781789,192.19208989560804,176.72053271735157,4.879399409624273,6
1396,74.80181114567701,57.10814989964381,58.81532912428662,12,0.4637843681289998,210.3421671483731,18.815153404044786,184.3196818146947,189.82863349346374,-7.042031393318579,4
1420,70.1543478181174,67.48537095463618,65.29566655674245,12,-12.739175742906117,151.86266106135085,-29.76888010296648,181.2696290247452,167.55180408784165,0.2417944902875026,6
1435,80.40977446670391,65.71799556661608,55.76601444337111,12,11.20368497214295,159.52541481032037,-14.68066651512288,207.2248758476755,164.85572373466204,-26.711104486458225,0
1457,76.31358427845429,57.409005905564285,48.23073211238265,12,-4.4096102820149845,167.34867290866865,17.500569407970026,176.97629584597263,173.42611317589004,18.70258966706808,6
1458,74.4661426647366,57.58479499471006,55.43109809766667,12,-10.079520317896195,148.1534441237996,14.05648550447226,169.6312871947103,174.31623992752338,-17.65834047204583,6
1505,77.01869257361385,63.6549408320717,57.08114242965759,12,30.360196092475874,155.43509828334686,-1.5972247550512344,185.96761931700277,196.919230447841,-16.021658080781886,0
1509,68.35460440573186,62.75632358230308,67.57954607262941,12,-6.680623649051755,150.5725298574252,-4.1758692434272415,188.24656510864597,202.79221119114976,-4.234518810968228,6
1541,81.124914128493,55.349723749260114,67.90367772556095,12,-3.5893564207611908,163.76270810478525,5.254087778492902,174.61303814967874,201.6633124392592,10.532568459491888,6
1542,72.31428262133225,66.32677685056393,67.7798803380205,12,4.046970895231581,157.02984611484058,-20.5927169113484,162.0252171183301,175.56759798214495,-1.2535064922875891,6
1552,76.28242661711253,63.08505963666108,69.65139799893618,12,29.78428715112404,196.58917387278177,-18.691934370456536,203.5010627202776,191.75369576872015,1.0614267566211388,0
1585,64.59747711895311,60.32615719250936,61.21815503023741,12,-5.971583575309609,199.13198350207628,-28.414335561203085,189.58829205674223,170.08743042662155,2.669860377566779,4
22,100.71830962363973,75.84743227142316,101.11413925772024,13,-0.5937520143607578,161.7286032830103,36.1325373687302,156.579505465941,161.66388926258568,-28.95881472552412,1
28,106.50512679392476,67.92911475054258,97.8644541515093,13,12.329258731802025,176.80872049726312,1.937614389519202,170.32830021595132,179.88240277599778,-21.653548757414825,9
74,105.00005109498046,67.32816867383548,88.28661109445075,13,47.805673493362974,222.11684417649755,-11.842160852952889,200.2044117826012,199.6738974865329,6.828268634615911,4
145,103.6626601370016,62.95519343332773,91.3204184968349,13,-24.041780377229117,184.2649274710754,-2.644929996924343,171.3939133183253,14.002163258318795,174.97021145098046,6
185,104.52395228237592,55.41828004525033,101.05215897907124,13,-10.909954389176203,171.56685887475106,20.76529127776549,187.29049003206006,175.89259293015834,26.142366583252336,10
284,108.93023502438938,69.30601861944412,98.03163253781706,13,164.9130141002369,168.624763121189,-4.515144487239369,189.42721805633548,167.07540953043784,15.90049381132306,0
293,100.21259933442592,67.5829808849182,89.78360482746159,13,176.07207864939923,187.8157331473645,-15.382185219427392,178.02263164416524,191.5345881182444,-10.240396186531456,0
498,111.77683139573982,69.47982081913882,102.31884226270849,13,11.589297936635754,198.52529516321988,-6.68516414373691,183.8143210963185,163.516406873666,8.190227249432644,4
518,102.8924836467716,68.11458750323287,100.0683135694943,13,6.27965229120587,175.50296113357447,21.323096077521697,182.9541700301276,205.6194316045049,6.463639385338407,7
536,111.54398749703938,67.92272176525562,93.99573215169536,13,-3.731257237390474,171.26555399552214,-1.6243316880321563,165.48683296361864,181.51369571538677,138.95357732288923,3
567,98.99479341391768,70.49300554473535,90.08681907981298,13,7.735940033711886,185.0380370383083,180.3163149871696,169.22891152171096,-20.666504661937505,193.21120750558413,8
612,103.27874666507108,65.61172596131271,97.07522380142758,13,-49.00021619713616,157.22862194219914,-21.01577842764992,193.2726176801711,195.74235371195832,19.8420040145416,10
660,99.13709944630877,67.82334788009831,104.98899217251945,13,19.482642894194957,153.08853987926514,17.85087141919346,185.6747430499996,167.31058206357204,-42.87372555160965,1
736,104.06138243264448,70.24139441837737,92.98595058983868,13,16.75378046864919,186.09689343873745,12.690132249287435,179.6306350970478,154.78565811261146,-6.059639521629827,9
867,109.59168064230248,77.65904440986927,96.67939066651198,13,-7.009112359390422,182.70719292891712,-22.821715853328143,182.8823276106609,186.00513737678165,-37.83102401109221,9
888,110.74507203728886,64.0476465912671,93.5632227983286,13,-5.412710378079584,143.24010850592413,-8.311150642766986,174.14953567039908,169.44300462519956,4.060489559675349,10
904,110.55404728231078,56.70760982089615,99.91373637408884,13,2.8126128753032487,191.81301118409797,19.74933134509775,174.44877061739243,158.4985402429539,182.51549373627242,3
977,100.79993401602307,60.23086541821078,104.01724060046983,13,11.197715622075256,185.50929555615167,178.01828660185708,169.70380940182122,39.81106644454661,205.50006742975197,2
992,100.87560827227492,65.51690411932759,101.42382090845744,13,24.41462896290849,169.3964925401877,204.6440971390327,152.14192840495042,-16.279200855232517,164.67872418949528,8
1045,105.3392276463819,66.35967210826723,92.34698539408733,13,6.032270896113111,199.3014749127959,-4.002001763804497,185.70117366636634,185.35727052954186,9.049718558616805,4
1054,103.02790838882814,66.61927911490018,101.73575129611235,13,152.19673486735726,180.59996347685563,-26.72418944413186,187.33515724587093,169.19707150479138,20.005857931687817,0
1117,105.91715956473364,60.110370949508585,93.979745621653,13,-0.1979949964305778,181.37221716367495,6.728880893655081,187.58691365813124,156.18700940292925,-14.328824819555116,9
1142,107.29101598991922,63.64235890551398,103.31621270907064,13,11.80477007634818,179.70300761660368,-25.931403407229755,186.5378459730423,194.2678658062385,10.878110270098077,4
1167,98.45275330687365,72.4032218765873,100.49944445370318,13,-6.3002144345697735,196.43584812084688,-1.7256346102032925,180.72191257248687,185.7030144081699,-11.35782365222456,9
1170,102.77334128445035,72.48192009639385,100.46433646596876,13,2.8955410367146106,207.48378989995115,-14.942570210723842,167.07092877033304,189.15328916317176,14.920385087247194,4
1180,99.55008144166123,76.25496580558803,102.2576843607875,13,-3.26846368518078,169.18001150874292,-1.834975412205295,175.09828127748804,167.19755396942,-48.70668287702965,1
1191,105.98072802382671,66.9765337023175,105.2404124134565,13,23.55290825344417,173.27568011254974,3.656318155805507,178.7929992957149,205.49725270932245,0.7273320785583345,7
1217,98.27583746709028,64.70137216403783,98.62007397915984,13,197.1692388499925,22.926401788315825,-1.700223294941361,213.1518547336817,149.6736555585828,-0.7327026386247797,5
1226,110.58197256133651,64.54878914635579,107.39070136434128,13,184.92793154043008,-2.1182029781698213,-9.612922187510504,196.3667356963474,206.44422849204207,-0.1908804249472588,5
1328,104.60106066758574,68.32432233885308,93.24667376608171,13,-21.5035481856637,159.88767305177518,14.296227160340182,204.9483276564764,182.35629064046975,24.450500457850943,10
1407,104.35472369855376,63.55939284858727,97.58721293757704,13,17.973755090179786,195.78733190368231,10.371205060223987,159.96816891662831,184.61897316228888,10.534282514271132,7
1462,107.0078748598371,72.01017006233451,102.13957420085003,13,31.42638695775587,185.79086245339255,-35.519435713404654,200.37840788781864,170.4274809663416,-1.8858479439167155,4
1463,102.55780285866255,60.871874084492525,104.33313278832044,13,4.0516386207172905,176.3793786333464,8.576391294869994,199.7898926157643,188.7140154404771,-16.613776805127586,9
88,46.369838248105424,113.74147557076772,69.77842521590301,14,-3.6793938523976624,164.62648479974604,9.298302223229657,180.82502718819023,232.2913298491439,-26.490425105208413,0
211,67.28849029447359,115.732194292475,71.99860479951296,14,152.51470798299337,186.82726854620782,-0.5181900358038011,194.2283872187328,187.9262432749907,17.758663249226213,2
220,52.19932350047469,122.42459363278708,61.87480878126153,14,-9.117966660220482,173.3135063568941,13.503708506976182,209.80668266649303,177.60953275190604,24.030857631753086,0
342,63.54466759442321,112.11178798513372,71.25330670401422,14,-20.61372326696821,188.77373260798922,-5.918637334836391,208.8799859999215,167.96171619405524,-18.06313366298764,0
589,61.60877211771239,122.53550332614977,66.04734704871449,14,-11.307674571285872,210.14464923840802,165.87777096014955,185.88951507263295,-9.72782004359354,206.585989940019,1
632,60.078739969521415,117.93634301188264,70.36275970265844,14,-14.277083091024643,147.56916062650652,-8.74767906246609,177.0045073427588,188.4012577974372,4.172239735460848,0
679,61.295273956329474,106.49348898516014,68.87854206712161,14,-10.355558093049968,186.80530652173042,-16.74547824843112,171.87512491373266,185.28637099272294,-12.093389937486693,0
701,42.99252518455777,119.59339465968183,79.6073465988227,14,-4.863690956890682,164.47482055813694,12.07986291216007,165.80257595783488,169.2230828098416,0.7936817668920422,0
794,67.4241900718672,117.46733392757044,74.24597267283833,14,20.019181393414065,192.2705063126112,-19.348260252297347,194.72008890802547,174.2929716183218,-12.470498927588698,0
877,55.1544614652812,118.82221952657038,79.47302461902096,14,28.17507778655899,178.46695195975852,220.43791031925156,173.89589253138382,183.96930874894358,0.6022061566720414,3
966,62.88289561604001,118.50532888285817,78.94183852620144,14,6.945859154123859,178.2767569853116,188.19834910583054,187.6624121877417,11.578847684502282,164.49558596611288,1
986,63.17439867317916,117.34443480097272,76.21145501994548,14,-5.654936367693948,179.37295958690154,205.3114770910172,169.89419555414997,-1.950251973484817,170.4932955525703,1
1031,62.41553081817669,107.3092098765948,69.22490879607642,14,5.792819743411476,196.6151915993542,2.4649623498237627,195.79665132329447,189.318182090092,-26.6889093965004,0
1056,58.72370090758792,102.2761364082519,76.03045131470371,14,147.4796538104881,187.8311009093312,-10.847408780185637,159.0878547763317,176.0515072582954,-0.7938978304053009,2
1263,40.6396587413196,127.66170958333072,61.43058545029288,14,4.991507688423234,215.28117182785763,12.482661504832718,170.08611911091805,189.81743987452094,-8.722980495484007,0
1405,61.38105949059724,118.31443424414648,82.6231030277859,14,-5.47653695119334,168.33179916801842,6.808885506770407,190.01518568376298,184.46254961693157,-6.62110771515366,0
9,99.2637697779258,85.16190914108462,112.03122363552252,15,35.240419556163246,195.41369507585142,167.85528774414033,154.94439548942157,183.71948945401033,24.686554876283022,3
10,101.28917734094816,84.51684548243985,119.60458646297916,15,3.746396217646278,192.39589594370457,190.1908220596655,190.42067683518536,186.22654857759727,1.654242257802346,3
34,99.8293498013493,90.44372669057506,118.08218840315904,15,-4.989948156491924,195.92781076102906,-2.616642062977279,158.70150733694436,185.56934908018474,-7.797485852744145,4
43,96.8822769326251,88.26315899406994,111.1042755889038,15,-4.541992588904456,138.35569316257138,-9.788006292319608,186.1935543874359,134.76331247415283,19.68789972735936,4
92,97.02421347456476,76.05808791757647,116.25712136969372,15,10.290173992475657,181.4172992150296,-13.240315150460312,180.57759678595806,170.40534867799553,23.966801671606,4
123,93.59496321165682,82.23210984911795,109.01550132477576,15,7.170095308294919,197.2143011316135,-32.55943518813663,193.8090579636279,8.340935416241898,189.43096332534446,0
235,107.61506754822628,80.56388199347838,107.44215677454756,15,23.3674482664728,193.23834297142767,-21.13911138252058,182.26457167534252,161.86341526312114,18.440178052574087,4
263,98.99632607064656,93.70676790363908,110.97411166659148,15,4.069174003783606,185.59344719743427,-16.678895858684843,199.8268540871369,178.65247568498697,4.366136502437724,4
308,103.6872895704253,80.54474751596076,115.43348855985766,15,191.67029157484544,163.4444198392335,-12.048117533296749,171.2756259883327,203.856326699777,-0.4781115637955884,2
310,104.8326538429936,82.40860079513956,114.1288753047436,15,178.8361067876258,176.65810848365228,14.965577603889376,179.06457365312664,162.65295931480554,-41.55494278689908,2
462,104.9718199520458,86.15428079306224,105.17955353419651,15,1.703704834238449,194.78927500138573,15.891010301052384,197.43301223767355,199.60314344776202,-28.661121280367396,4
497,104.7852126816026,76.76977424375286,115.4479716810929,15,6.387686306141863,153.28920169810678,-5.084702976645815,218.17768365365325,176.08554941359364,-9.034298013478049,4
594,109.98769660950926,92.62346487071731,109.0876377630784,15,-11.516019594943248,201.93293650625716,209.28725046406345,167.7757733669715,-4.797828748129724,184.92188287802233,1
615,107.56663295599164,81.8617278165654,115.93876580874824,15,-15.182430391461612,169.17050493626303,11.848264796507737,182.4602931423476,179.49950085812387,8.3223417370449,4
616,108.13070738536764,81.72074428507742,108.26633362364032,15,13.018980502857408,204.48477065629348,-27.12549164562089,176.25473091374118,151.17451064715686,-25.48774671381565,4
630,101.0111692923736,78.09365836060695,107.99954283365835,15,-2.627967511841552,172.414878395993,1.2501685375447338,175.66389061525012,156.06862326224876,-6.122830149632073,4
653,91.11034998511464,82.41473901714748,114.5172355097834,15,3.294132496244244,198.47080949124958,-8.341845520988969,187.6836915535248,164.27266627558197,13.639306148987824,4
664,102.9564583146096,81.59365827514618,117.70339273812448,15,-9.154049532085676,192.40738032265918,-23.291455256774448,186.7481664383776,172.18804808128735,-24.099240680107258,4
707,104.73102786531942,88.89059451952812,108.4852055388566,15,-29.207220583834665,211.1696010115425,-50.938522933620966,200.36177912862263,183.11925123848752,11.9039047687057,4
720,99.1270273065722,80.41234762077758,114.4698579680909,15,-7.657922789374212,197.32578608940176,0.1045375578040907,173.1109830815282,177.3791142438269,-7.447218063626138,4
834,104.17411972802012,81.63229175986156,111.57388727725848,15,18.4228704229188,188.6250590355034,-1.0824446927898832,196.92591119349578,168.47600872620131,-14.073815128481955,4
981,104.94467323063864,75.79048201612228,108.2927678008791,15,7.577375237024728,183.45096001135082,199.4523559095854,200.195280918298,-1.083150547872796,188.91696922192793,1
1046,97.90094587199331,78.36604569260155,118.71789132724156,15,-23.837514631856063,165.57051207392047,-20.47602704414733,160.4679189149392,183.34432674663128,13.868274723314569,4
1081,110.05864532693428,85.57753160984669,110.57001223330865,15,171.5496188746567,159.38534590265047,20.2903640439235,173.82206561187945,172.871198179578,0.6571260156642855,2
1168,107.09971115851522,85.40617656869354,120.16985979719928,15,4.477181591172411,160.03100737767636,-11.804308992371723,196.1368181995935,178.70070953403808,0.159922019119251,4
1323,100.62680446422848,80.72768466176151,115.88550360094376,15,0.6961852373081041,186.10676372453867,141.00117846315473,168.57639791288565,178.81032438080842,-28.67508763880696,3
1367,100.0472762946068,90.49898166926874,108.11509736403478,15,-1.560289665702313,197.07028965806307,-4.915273681634346,173.9113706764872,178.25150525761262,10.941767944281237,4
1493,100.83529421073256,88.42761893004287,107.6884330022934,15,7.134363775955645,151.29012810878802,21.98261180347349,202.2072682263435,183.38088806936574,-8.175558797511078,4
1581,105.91948153999144,78.39229332920416,108.69648892620788,15,13.246759987320187,167.8347054835507,7.601425130820466,166.88551280166666,182.94961626969186,5.476695101726475,4
1587,105.27792213748978,89.07379968203995,108.34171885152692,15,18.026502051502245,201.89301334450832,-1.601021136889183,154.76026650219893,163.52223697344877,39.23550128731186,4
13,66.36412558259373,66.42167372832779,108.48500149633657,16,-10.42614391259248,192.9717145543393,170.99715286196434,182.80119136772024,196.8041759119622,-21.833502618036395,5
26,71.30711254431841,63.16686032710054,104.8958714964516,16,-11.212608079200246,190.8378527885317,39.61298933204232,182.28056828937645,187.97709707800564,-13.77374227523408,8
91,66.83839758318597,57.83925534062525,103.851541375867,16,-11.021020298621323,163.6027946786557,-33.25387873931111,169.81783085921168,181.3290806099299,14.14436765491628,0
122,67.64811046874516,54.130221787404416,107.33488385402876,16,-10.498998046222704,148.3195077427947,21.46659546645604,198.63131762614768,-2.2537865473592635,188.205759742243,1
152,54.79670737086112,69.44397987669058,98.1219624248296,16,21.115831318676346,178.25014153678072,-12.814193609640633,216.47528736570845,14.085603923280024,184.96445220868986,1
153,66.68598490152,61.561717110704,112.58811086073418,16,-14.06956346679797,149.94649524937043,-12.207161586212218,196.00874416887467,4.282247905947611,169.80321646685735,1
181,67.31590396492551,63.78391035002426,108.87905275998074,16,-12.403769761422826,-19.46690189559468,-4.232875924700949,169.26794651713251,171.54332232141584,9.601067252648578,6
285,65.17167841627897,54.77107165960541,100.72121378370034,16,179.0922458898533,164.32796848081986,-29.49590993386612,176.61031921274508,206.96205198127305,-6.548062687434977,7
436,71.19097547508338,69.41559510713897,101.75590201892516,16,-1.5798281441996578,175.52009228188697,6.887873070357234,185.2558057524075,180.56850434543662,5.910732073385516,0
500,67.13124236655928,70.7734907894541,102.80420841355183,16,12.4982181335942,163.1925140374657,-1.0686736301801951,184.97019332157043,175.85384878879006,1.0596704124632317,0
542,57.22696950174574,66.91594166927777,95.4556766635946,16,9.476337690428403,179.86246260405073,14.548563314930972,167.06593146149172,184.4834138851676,191.0365805862607,2
564,71.8065078698197,60.28960145604742,112.87855026040056,16,-2.0649640642843647,167.03844341600382,145.0666398814925,170.77176711725306,-9.561969114994618,249.9012001998479,4
646,72.78560719369412,70.53830516383415,109.58704948950428,16,-4.278792759298215,177.12743794684698,-20.082579531128538,186.57588128739437,181.7718223113801,-3.613039561247847,0
662,74.50997981927135,60.50985609851497,117.22369750731364,16,18.260477853356896,200.94295034804483,-1.6324188121907803,162.02919367651978,166.635047557628,-13.10532699358557,10
717,68.00903179970386,63.32111625750179,110.64817804687196,16,-19.487159042566983,139.65312628062782,-6.611411084410658,158.59037229247582,175.41401091995482,12.076000196480758,10
851,64.3928871597644,69.12993404257614,100.61158154874693,16,-11.747274570623777,180.57118120068824,-37.42389849101758,198.63253940419608,174.856770372057,-8.854567898819454,0
865,68.88903124176788,64.58922333377635,104.70147498518834,16,7.651045839118455,163.63498483905403,-12.476077174517687,153.13257103889217,159.54502142769363,-10.0569422363567,10
908,71.07832950191903,62.33677772525756,107.71059574344793,16,-5.695172636486107,176.90400349299134,15.29568630166265,151.17579838760815,227.80043453933496,191.2119806084005,2
980,59.12307055602578,52.48887277493055,101.14340165518377,16,19.97947559765693,181.89783509203164,156.61329143711308,189.5399178102453,19.45930329490792,174.49571774554778,9
1007,73.2050827031161,57.77246053259673,111.0894040916684,16,5.018565971866892,174.77253217555864,-12.696996134128272,204.03102723233243,171.50930782457235,-1.5891920788236154,0
1008,75.47382251589414,67.03209456659525,107.07255713616216,16,3.463070946839098,174.2814136416003,40.48236949299357,161.99255097330104,182.27985213330692,14.866277870061792,8
1014,69.44402065365138,55.590221554951015,103.15108939391372,16,17.024165067819304,181.44393508732293,-21.954363879350694,197.2289713907383,182.64985453715747,0.9561289552028978,0
1121,74.64284800638093,64.38465015880591,108.27760449294344,16,17.61110028171454,157.14928218702386,9.828739540471071,128.6094244679731,184.77649437710892,-1.9201624980088312,10
1126,74.19795187128358,58.270957945485456,105.0759594120332,16,6.540476200238266,173.26978384734502,-4.510630737251719,196.81438625998263,183.7482447929613,17.343444012270854,0
1160,63.78738861187932,61.8350761194863,107.8655876016388,16,0.6171012705812435,173.32636854331767,11.3495915045198,166.44611884965423,184.5269732433892,204.14230392881672,2
1161,62.136155181912336,65.30389560795517,109.69179286255029,16,-0.621231697318641,171.4741412391322,-13.493131717343946,174.10747751855104,189.76784489623947,199.72910494251914,2
1165,71.03200277915315,67.80347981411212,105.19747379105782,16,5.108761834596567,169.34071498695445,16.575966109342758,176.88228529570495,169.41858340375126,-4.087829036390078,8
1219,68.52801660653867,71.22999183836717,105.18501958165348,16,175.6756672604159,-1.4358092472734425,-6.498978944186576,170.09272486179438,186.12642327326498,-1.0524025248626727,3
1229,70.68272769458223,64.46495154024718,103.29363241875916,16,194.46628606899068,1.3535140057598796,3.5002781980301134,192.77106974337755,161.0565273003128,-1.2867110070366945,3
1252,68.35650824670063,66.55556910236676,105.21628134749928,16,-13.18585672959444,161.01614464373463,13.486499125119398,167.55353635991875,175.66882145078554,2.428301515057857,8
1267,64.20921495429951,67.31830304246404,111.61778959282152,16,10.247567470888209,154.02966835148015,-10.112553137001086,167.5772863263707,171.02338711704866,29.064359489468647,10
1425,66.63300436513462,64.53141354049708,112.59078441420752,16,-3.524840039810505,188.95353606070634,-21.174470393174825,183.96461704628427,179.2365484768325,-39.06644501700467,0
86,104.64295592180127,128.9604436875127,88.50690932291158,17,2.697041467311136,174.47608065978244,-2.800228933690184,152.50713607938886,190.83580121687058,-36.77314525583707,1
225,103.07871709600352,124.3704180070216,86.96654942129436,17,4.831458786760457,153.2555163932134,17.639391731503725,208.43255300003776,169.4881260590867,6.7461008340876765,1
261,97.22438553974334,143.1259208078886,86.00548840596986,17,-23.95885838374536,165.04869143657675,26.20251191109334,183.21802434676678,163.26137185605234,11.627968851805935,1
267,97.35444913183248,127.42491055811762,90.1607129292922,17,-16.444917575997955,192.221030557048,48.94542959249615,189.56685430591727,164.27978958560053,-22.999442843462752,1
397,98.74271442922998,124.75419996653,74.42495138619918,17,-15.440716149958424,210.63174468330527,-1.8823495130129015,202.55711812648187,186.81299379991518,-6.442141282464446,1
516,105.13735868278005,132.25786621896,77.40423629657495,17,5.013240963507015,188.29446960707722,0.553731145391068,179.17791897535326,183.03302774849996,-10.483576673941782,1
621,90.75873018963011,132.38858999113424,76.9197776626524,17,-17.140269388717517,192.4773850440571,-0.0448020280744797,177.22964735260229,168.29048385788676,-1.486405240813575,1
634,110.01792698672072,136.4709407020683,90.6664400958579,17,34.06460982515617,159.8009948810766,26.787750223758497,180.15192444306,182.21069848948054,-14.975747424290212,1
667,94.84044956061103,129.07624411910658,83.94640741590028,17,0.2793289538913029,192.39441389436274,-9.20179348071815,171.60006721427715,192.45904338869752,25.46659907295459,1
695,100.6033173654962,122.34016528161116,91.10219067614922,17,6.074876443940825,163.4624106574214,10.803316601632735,198.3339998198707,166.89301979859746,1.4393442278909596,1
774,98.52883275908168,126.26134956524665,74.41295332752294,17,-27.465659165045064,216.38276795115772,4.7973632702953575,178.92703198462883,161.56259795650604,2.908848004229109,1
795,89.56609152820631,122.85771943420896,82.17053371224398,17,3.6039569132049754,219.31242882992953,28.755308227598707,182.7070096239183,196.71727184488503,-7.29820057306559,1
855,103.45591461410056,125.0896636034022,80.69792898585472,17,-4.84499736165818,136.7684648825404,1.4538193091565832,201.66643172502253,171.53419921657297,21.93547673197245,1
1033,110.05399467912268,125.51583187057052,75.36983283500732,17,-1.1151772365458907,203.8770212672042,13.891032105232176,171.78824928018247,171.058302232787,31.15766711616803,1
1313,107.3441522016251,123.8340099814162,94.38427218983612,17,-3.5952332956689395,196.57968057806892,167.28825840457364,171.30904972489157,172.31815237956823,-0.9831283500325932,0
1392,101.45927118055512,117.08677152964366,86.12621311147029,17,-5.057575666371524,172.2834481831155,5.258175416301076,195.86136050323606,187.97587932449372,29.288899120161812,1
1473,119.83091700528531,130.50220897697417,82.23230772824321,17,13.753710299295816,187.46396846795113,-15.21968896981321,195.62514245655,189.05995531805553,-16.990132073166247,1
1490,104.64258301872007,119.84535272018698,87.39978687086459,17,24.989205812475017,177.6279556492247,0.3411438781479709,183.5686052598174,184.95211688632466,9.13195135980257,1
4,137.00044667647248,62.53750297722122,71.993323966284,18,0.79724101550835,176.9571933027803,187.11866450909503,193.12792852363924,184.29375120982385,-20.06146214361748,2
53,119.18539868480512,49.597320563004985,83.472923540223,18,4.4312745300376015,157.98342089221916,-5.466037780567801,189.18204126217952,180.92428118068,2.0736836386790496,0
69,114.69864059559582,60.53482458178651,77.06341387945155,18,3.631119444399429,205.64841354133236,7.586483472935322,193.53304696968277,177.61240545091528,0.696737912851391,0
78,121.1036741390272,67.6629812585305,80.85505211478119,18,-13.600249964279158,163.44221986719936,11.289254129045434,202.7943719154184,187.98568575738878,1.678176846301523,0
127,110.41986370965316,54.60041668208196,87.57765844342532,18,-6.402229258994052,194.60503751750946,13.605842550004407,136.51619002063634,-14.291898492221463,179.34701065009236,1
392,126.33586500159916,52.85176563444849,82.21668715680133,18,-18.158307731110888,159.53637737032776,-22.89420811241807,170.17530339404226,244.20841270342606,-24.30068692766179,0
459,113.47892141398016,66.09983320414713,80.59715203741827,18,1.92676012449042,168.10458594952303,-16.99893483497903,157.3653254519433,161.603400385683,-7.42050188328599,0
470,111.12194994802044,51.53326114100789,84.61526126590746,18,11.860451541150416,158.04369624602748,-2.460731534969105,202.98717505997536,180.51020746445857,16.37702722283362,0
591,111.93341899230612,63.654040824313306,82.4035594550377,18,18.061508469956003,173.90377285901135,190.5961712694844,166.23249749979834,2.035368217136163,135.52110625977218,3
607,114.94156973277742,61.52964924094882,78.98878983344136,18,-19.80904185655399,168.1550859018374,19.871105476683365,190.5659954931876,197.94988307007787,4.680222727002131,0
649,116.10041625249178,65.45438437554556,80.49997484736299,18,19.843706158325247,168.24733253522632,-2.3626745671554463,157.67481190332813,188.62838431797712,-8.809784343892886,0
728,118.2652602195374,53.37506077995903,77.89785328130657,18,15.632994355250192,161.7323541868695,-18.43215506290161,185.8710630208443,191.36297385398177,-3.636709930444493,0
729,110.7885220374852,52.503413886215206,76.92605916182188,18,-6.697165589979753,192.89895484477762,6.726321113178633,179.5247053223575,183.7618080295912,-5.667627505724614,0
826,122.70565797714023,67.23064453950741,84.82885551597283,18,12.445258486967887,161.8316537091739,-16.600146537077237,178.87402971644954,174.7204191707588,13.512202381568844,0
939,121.7142323137365,67.22462416031493,78.8268913979079,18,3.164396789538445,180.65656975626382,-28.014462261653183,191.03944473321414,-16.528866558105996,186.17574699740868,1
1010,113.18261827848336,55.05598813141823,75.05162208786712,18,14.898659462065748,195.73959400776178,16.766271169283723,172.2961097324383,177.18014259917467,5.444546610483363,0
1039,110.8791488012374,56.42500264971945,75.87535870367834,18,-10.285224197579783,202.63529233835922,-4.535788553694824,192.6324826326362,184.77672393034416,-12.885490261314423,0
1084,111.53749343109128,60.59824339766312,78.99917594375698,18,168.3555772155297,154.1169559458935,2.296674305662412,195.10956482311917,178.61228507532408,27.27056936794784,0
1163,129.16338059810496,64.31292737647927,71.99261061159062,18,-3.9268117698464833,170.33671128517005,14.07990499469406,197.49632905618125,190.69112543818247,104.45144711572492,0
1292,124.95814707188202,59.07459218461421,88.06434777464179,18,15.864794613416048,171.74294183438838,7.000288276239959,198.4177107434342,165.46304197024088,-22.94455560967749,0
1433,121.23005334832854,57.15909196826625,72.70848025359395,18,5.824989494045929,147.92982639169765,-11.32743338792278,204.18227223086683,178.7957270095382,1.3671541019343652,0
1503,111.63760175779407,61.54855859425529,74.86915838814679,18,13.195625545641484,213.79383335431118,14.918237383651023,205.75697777645306,205.06630033909008,-33.71349029314396,0
1517,117.33159103345072,61.82708028690318,68.99856197762615,18,-20.08918097573442,161.97266631797095,-0.9507314993603792,169.50791573380442,192.39025181042788,3.3990182587427675,0
1523,128.12561463552146,55.46405964275066,71.83629604490616,18,17.31408227768393,182.94629064676428,13.06484559843683,145.88149130945055,187.41181497010075,13.31368666593944,0
1528,128.70469560611167,66.69530491973256,73.50312863243455,18,-19.510723450740297,210.56730284473826,-29.601271361257016,192.20349736207984,182.8150593180806,-13.31995745136926,0
1529,115.78173620741616,59.487288494233255,75.59418050958881,18,30.499297119355827,148.49826081802348,-12.808335407112946,195.19189671992916,166.7747030296121,-18.386618243768048,0
1548,121.81633101705518,63.210141940779565,81.16032296570853,18,-9.16023051020766,183.65514576207673,0.4238813971601451,189.2944801711056,180.78207404144482,-2.5460976405170594,0
