alpha1,alpha2,alpha3,1-6-13-18,23-24-32-37,24-23-31-36,42-43-51-56,43-42-50-55,61-62-70-75,62-61-69-74,cluster
69.56079653225397,65.42463816893009,91.48516929476908,171.55056114289772,-31.701460705835743,210.624117892171,164.7428616314208,-9.881148169849475,182.32485848099202,-10.607684460887283,16.0
70.81164802319927,56.679472401922126,89.798437130692,173.422173133158,-5.834669467272784,169.9308906996263,0.6625467257125263,190.29884309285598,180.14617400551575,2.7332235548938213,16.0
72.13371288505607,57.55918009095083,84.36716620891814,200.07292961882752,198.804757458342,-23.568006856133668,180.51422456661828,-2.184350589868971,172.84828630007706,4.053593730853558,16.0
68.59233043782255,61.585484650069894,87.85192814497329,168.58440140353585,11.606506455380458,168.55618591341403,-6.382699604031141,186.11999660935962,14.261307346832975,159.04174503684828,16.0
73.23308002123972,59.86606544518099,85.9381225072849,197.29745701930167,196.1213914896452,151.7358099577488,-23.150545029511143,200.45436933104494,164.25399823402753,-0.5706039426496905,16.0
69.43080429846327,56.3681914665291,86.84871477484546,185.29806139770014,-14.16700154087211,162.72485106036834,217.94870397637123,187.1560759807364,173.76875301291554,-2.4219123894043904,16.0
72.75005325523588,66.55087746569941,92.51586292972017,192.9040056689802,206.0631299153271,7.4785711323117905,-2.628188585790598,153.91621686905273,176.55212655314818,-8.177792894184035,16.0
64.25942840464829,57.43926704188748,96.40512734426788,211.0142509758179,-19.98670480347716,160.1860889029778,14.037900298839896,201.3957063800664,164.8282257290423,188.69716214639732,16.0
116.1108225025786,71.32719433081311,67.11429889177757,179.13996036053797,187.65470210718516,1.6969950428294023,176.77197092675485,-2.9444620804466135,162.21347033664992,2.1353491743116786,17.0
116.64928178002972,68.88145419179287,70.36664866003858,181.47784896648662,-2.3339610581393195,168.65106475685198,-6.682199853559922,184.58350817341324,194.2448106478213,3.330691530146756,17.0
113.50697245538657,75.39406813730591,69.09056589322982,179.06531316609298,205.4835039150122,0.6417409804164884,193.65209755493782,179.99037260777138,172.74205198847073,8.242447225497564,17.0
115.94495956259,68.03603437081897,70.19527100362204,183.93701907457262,-4.403238468911771,175.57487385039053,5.187179068288317,169.63900543891629,-7.047073381612836,165.6555793159917,17.0
119.04595009469955,74.48199457343026,68.77098890086766,178.85019465399392,181.11640328022966,13.0287435437065,2.5807706513191553,182.3888038898475,196.18233088914826,-12.81725320197926,17.0
119.62521524802008,71.81122208225509,70.25923105384254,179.6862561750104,-54.12061081779493,168.5045093237638,210.94549997283528,-18.36214929939783,160.07607015433302,-1.925623265407049,17.0
111.97654690802082,71.73660290684263,58.786291936666736,13.793493145867677,201.7300101010548,180.36542836915004,187.421807457303,-4.899751315829105,158.37600669481577,1.5225037365296312,17.0
121.015417230838,64.52622893640721,67.53816620231224,165.46271736881224,176.33443602865216,186.70665668277925,234.24393797648,17.231169792952173,181.70866045225333,8.01511281183923,17.0
112.3226060841396,73.447518842588,63.4908875572898,181.8472477957796,173.5966922305999,193.3379585787811,7.810714892692611,179.4550538115285,210.3546898741141,-7.141620505320524,17.0
91.67477336795307,92.28614129706683,71.05749335637366,179.36711092748345,-4.6072253397814755,183.40094353495778,-1.679644679407224,179.5218868777335,-15.732606341471202,180.30259598706502,18.0
91.82680314148148,89.67688021682234,65.66253319645163,180.95363295230484,-5.26908358501306,173.79103442956125,171.6588525018135,-3.525523277875355,173.2456309576357,-5.90575650295257,18.0
93.14645736942472,86.05932398900659,66.98051700348115,173.21613659797003,-13.73014189306355,172.21646801416503,-6.41802580413165,190.5803179830003,197.83308923953797,-7.6764837201313965,18.0
99.39472876375615,88.52573004514322,75.0526649999862,180.08501727794015,196.38926596551156,-10.856792880858574,13.111150404225468,186.35286547377228,187.52820701783884,-3.2986538317653435,18.0
88.50430637151422,92.86194820242486,69.65623391184877,5.847992706097058,-27.26077743509937,161.9754534524632,181.52146418658685,8.494524387408575,158.94398236516747,-4.2120489167420985,18.0
89.41998148281152,93.63604978204131,60.47575548206726,199.34331493344433,20.93330537175051,191.24022528694644,175.57430832480344,191.58482370133933,171.10016024478338,9.565608197045862,18.0
99.2592939330444,82.52734823712267,68.59088919311321,198.38955130102045,189.58202086933693,164.66938750806432,0.2495394800511172,182.07676525696724,196.52829517006387,-3.3209669248741065,18.0
76.79855099366387,116.50635668301695,119.68457536438648,175.05240961174204,-8.950697892160967,181.90100632328458,3.5911799242712688,179.48903575267107,173.81219769721085,3.701272937920828,19.0
80.47057852143806,115.93872465779802,120.6288896445796,189.06002880991838,0.5847475732002172,199.47899725717474,-6.0070500905159765,172.5071532091365,12.654757056791588,175.88183783349996,19.0
76.58656406311829,115.95162935958336,117.90309057703988,3.8290099396895254,-10.551709828737742,182.92380499435265,9.562828862811529,186.67920610422078,178.2224078580975,-18.674783521509568,19.0
77.83318877310195,118.61832569622098,115.96968967998463,197.4411515984645,186.22963009916447,188.00105901929555,-10.262294439802117,176.42848886755772,170.82705167311627,3.6634593435025677,19.0
79.90413040435683,119.49033546618404,114.72202206218424,11.726927880330232,8.932696539758684,176.15223734477263,187.1187792625672,-10.125183601894443,196.4944975922459,2.405481998204135,19.0
79.1023444443082,112.584235771638,121.8390821160274,180.8624593784092,-24.423839072669324,183.64907872891584,172.81874608742652,184.26474369753282,179.14576553965136,4.411754456097789,19.0
74.1208141969177,108.7455234434509,136.21813984587666,21.649875676810872,-22.81998400695619,174.1835837970311,13.689853273049456,179.18057253704006,-11.452817095785043,155.0611669069154,19.0
78.63390727568316,123.55584811374746,118.58132944667841,186.8744302851909,183.49799505336347,35.809089266980976,23.687032858596925,198.2459236761023,173.1603932653029,12.761763676538772,19.0
74.43396079859272,108.00692628203323,121.5374019663719,177.9278691526037,30.540885144649327,168.01270678412197,186.362362604776,32.78271518713672,181.60178833523068,10.91857765438148,19.0
83.99380835806882,112.3054562496488,123.12998485022146,146.53051087278598,16.97639447677486,199.08008480658023,154.5522883838126,150.38735921724,-0.1982981427279459,153.35576946645435,19.0
73.2611926676934,110.83983104890224,124.86704416402095,174.5631003555003,9.899496964505426,168.13026635027288,-1.5681651022978242,202.05579105459543,174.73133804582503,176.00710675755226,19.0
80.67759970164337,116.68135995501409,63.05267263259918,163.96933537483488,-6.480872291410582,184.71246747906656,179.24857513307634,193.82802010067175,186.03494443661504,9.04271100106693,20.0
73.0420506044161,120.9607466375655,65.48175183109582,173.87091401662036,0.5330940140354992,166.6787981065105,7.989084932140426,178.0592737200564,-13.817431808573943,190.17293798818568,20.0
73.75503025817738,119.18642920227981,61.92624599850533,177.3080459613059,-16.194429319462394,179.32802730508786,182.95588907640405,-9.724396924292828,163.85099047380862,-1.6412699145797116,20.0
78.52744159156155,118.74941332294416,57.38786228181963,0.16722214113174813,158.90795797294513,196.85417791473665,185.1154676944682,-4.695379615736035,181.71043299100901,0.8978967871376528,20.0
74.37864388490063,124.02998210883943,57.56687464476541,177.0115926482623,-9.25806987531436,175.76955583783817,9.318593498840483,183.01582522629556,189.69294058838946,-3.1764887476731722,20.0
82.34993261605642,121.70632134648298,62.86196171302793,212.16837444531137,185.04631510916465,12.241073094539646,7.250327905574835,206.71532649339684,206.35842841640957,-8.295949224908414,20.0
81.2686207028384,117.3581724230134,54.23339749352701,203.28414127323717,193.45113872718952,181.4559818521115,191.7415290484571,9.135747064208172,166.25539600841864,-17.384443076953737,20.0
70.25360483039505,117.85643080998528,64.36666010975823,24.89010841169644,-51.43318005291183,174.0183761956545,-0.7334003646562027,193.85154602580985,-4.557453530742815,202.84306707807104,20.0
82.34148218233436,123.80516530494278,61.779006054799126,173.66892477857593,243.20592131406383,205.43327116163687,194.84928487336808,161.1567995582754,197.18112727330805,8.950793770046635,20.0
71.20571914422534,119.7908542401168,68.40652178421463,12.28076024489388,-24.324458817606,194.6960231371493,-3.8373777982580712,193.76079630868583,175.759912692159,-8.378901590999932,20.0
58.81175256565008,66.91345197570126,105.50077922596878,179.69482004948514,196.0090599631875,6.501066532022087,6.849835240195987,186.09369274632272,184.24181231242247,-15.032677955991767,21.0
54.75529338447294,66.9287502275253,98.49040351226886,173.3173703396814,3.3216051069479384,166.79185508421926,-7.689798935227709,185.65521069980096,180.50907956938354,0.7929271968536336,21.0
59.92047647840817,68.68441496337246,98.0390189952152,43.55784301162616,-9.449375161195684,265.44703429713155,176.4812323541493,14.123794885897915,183.9155830190426,-24.82429066120339,21.0
51.72463206871182,58.28394572227588,104.29319440966908,172.6117449785854,193.2173074518904,168.82165541885954,194.80602103345743,192.70107352133093,175.56415349671536,-5.5285315556133465,21.0
62.59377647964007,77.70223266673985,90.52966378058436,-11.465142369280406,186.6399551787735,199.2153181530832,176.2366807792379,2.3922880423553585,173.49070256931066,-6.998406736390377,21.0
46.09679116642777,65.23676699890665,110.6650472510789,177.4552526128996,-1.1110183956342143,144.8446286864642,-35.56954156955556,176.88526001227265,8.023838372767948,202.565051134667,21.0
60.11916845955368,64.5302471664175,105.31295704499942,188.0150741467465,-1.583605174308399,171.5247103884811,-1.680961310450834,194.8962994395214,196.256590529857,182.8874109183152,21.0
62.75558286825386,64.6961861985978,94.03060030521772,170.97929085569575,6.675761946685554,234.88852577454503,145.4420465543866,14.803067159209109,147.43563627203227,2.326082459485953,21.0
57.73855854258269,73.62167790425684,90.41049294415149,-15.617962835278924,-9.02786386334959,193.77707691888725,172.10566805706773,-10.61263014267838,177.6944450480667,-1.9121424237982327,21.0
117.51048059531576,87.7662017224391,102.92653923617932,176.84442553541578,-26.55957132613713,165.12621973832194,-1.9875151213380624,208.4671290262207,2.8295765450572485,174.47448732041622,22.0
118.91782516138471,76.59803589721909,101.91836703240966,198.8630816307977,193.07298912729752,174.36313928840673,17.474664199099294,187.18069924741866,180.798977446431,-4.412558940635839,22.0
116.83645913424279,82.02069262727608,105.63844223807145,185.556910994956,193.11405859848207,187.62423467417946,183.048590298578,3.16989481021577,167.38354097441442,2.0882189910734716,22.0
116.11545958914068,78.80006611861201,104.8493931245282,181.81913641002745,0.9511850429595109,191.16310639891654,-5.44100821018807,194.09911147790854,181.8167156923181,-5.716379387665832,22.0
115.52374299437474,81.15587057266029,107.93603601660104,175.36713865277088,173.89919673694246,-5.3083815110159716,1.011614075026472,160.12516023151562,182.90861907855833,-6.2544376834899476,22.0
117.04576070446011,85.49482643608,109.46985806026832,183.4484688590745,184.35078599446285,3.2296899137311286,166.09742211632974,183.69923130893014,170.82947986024274,11.158335424766468,22.0
130.81693038363392,86.23165138810468,94.06850196588076,167.4898123235713,-3.7817643120935305,196.77761572162697,194.0321730155052,190.1434679991685,185.74742432058855,20.28148505142861,22.0
124.36026942603009,80.15891313953324,111.92509268867988,188.02102850942185,175.79956785686943,194.5641868735456,172.1784955306185,198.98616050426105,172.7222097105858,21.792649986461065,22.0
63.10960971478138,116.64239319150067,74.48835811177494,176.6635989152906,-9.261942066982495,184.94173185649603,-7.896977998446966,195.0159276955149,194.7905981034579,2.52276211607763,23.0
61.67902183080014,115.83823472103145,77.92665362380242,179.20579744944627,-1.0261326778290099,187.09141258277822,6.475233674247359,175.25729619228144,-1.021763842111103,188.60643319275118,23.0
70.84429808876408,115.98952874137812,77.2073300795418,189.85866556184155,-2.887381012236709,150.5820060916286,173.56753533992952,-6.398781017577853,140.86269293561676,1.893777254518359,23.0
54.26827253166686,120.22055923072548,72.06765704181471,166.26499480008195,31.94454394728826,179.72386987439307,222.7523717299687,178.53678303788988,184.25148081981288,-44.16194044083747,23.0
71.1071954413693,120.93877206427577,72.568734531702,-2.4251570280129524,-3.752133467614788,197.2338541779368,158.37853248612677,13.622930124369562,189.2627547005129,8.10948730668507,23.0
56.96967574889463,115.37537512730589,78.38875260833731,192.3518957226177,172.01758494422208,180.48208872406315,189.84902172292735,-18.95667184282394,175.49460780179257,-4.745258900502684,23.0
64.19390200238173,115.04749630357024,75.86265069590567,197.8182538593358,226.59832271382217,190.736789883161,160.33121278999704,195.01469107159215,177.87297230410206,-28.03240166806224,23.0
58.741337142566216,113.3793893812408,88.28273591717615,183.5118232125162,3.252130085620422,167.46254405448957,178.86903744837667,178.50132689338005,12.263135672605031,160.18184928380757,23.0
69.4785112967216,117.1322053418308,82.26923546816103,-3.499594780004972,9.64338039953664,211.6661521003552,-6.207894235822277,194.5094298235792,189.78101064871305,3.9751679469654686,23.0
72.08001170322225,125.83925608786106,77.01231453166231,-11.915769861720715,180.22207436567663,180.3650727439949,153.97866712341994,-16.79519841134888,191.4211957196244,3.204837468017644,23.0
66.03178412830714,117.88655894299374,79.72763473074154,170.46585030567135,-8.74807898683813,176.03142048464173,171.98529994031858,199.86730084696217,191.7128779726915,14.500968634668824,23.0
59.5007639520184,131.9463576371742,74.27005490129415,129.86617252527864,-5.683416342951494,184.9541675745837,148.05711679030497,-7.845233448160026,192.7535861302473,-10.65186215999293,23.0
75.6136260422205,84.81623684378037,58.214679712079466,193.36611721904924,189.53707933781286,16.01120050725963,183.60253127602928,2.2557653128965964,153.80771284286644,-14.139738416793561,24.0
73.28699874910913,81.88065792211039,66.16797855771553,178.14138605866677,-1.9415912119692291,171.97031990254905,-3.0342422981889547,185.06766206716142,187.24184401614718,0.5910581322720831,24.0
72.22730150269685,79.18116824002045,60.75477618074509,172.53349589658933,-10.761821909352003,180.58215220061297,195.02428634855355,-7.600827635125793,171.92468359086965,0.41152740687145256,24.0
70.51369740723672,80.52257514934581,62.00679791587252,189.2778364863093,-4.748257595482929,170.30376512679535,-2.269976587208728,183.49698497977963,-5.28952316372396,190.1086999791351,24.0
81.81028835735964,81.54686082476489,67.61271470487684,180.2566813351333,189.96985082625255,196.08023580223036,201.6970416088342,7.584461147614561,178.87108425258592,-7.259065467859941,24.0
72.82212149116272,80.70365054788894,68.65568525457672,202.7199533384661,189.83749530449325,170.01061339600056,3.708470374931838,190.66292653490615,177.26105624271403,-4.829569591114176,24.0
70.52770619380667,75.21125998800711,54.9645524869361,6.265908903294447,9.760941612726867,173.73863417484833,37.71854157847952,161.98307031805692,1.9935613092057227,208.421219889384,24.0
73.14675428395425,78.20941015850981,65.60545909633532,7.996823880944699,175.11983082664204,179.40382397540952,209.02003333687048,15.320924433317233,193.74083598302158,-23.043617637908987,24.0
75.65633374551724,81.28291064192182,63.5415880426591,208.57513231458185,-10.173866870669011,195.82621372119124,193.00560803964467,198.58032293038414,188.035761000393,-12.956941295766008,24.0
71.75906486190146,80.91504579116683,65.51859143254728,178.78159091339177,-6.047942359047209,185.57171164129,178.616401316606,-17.415009829692284,-25.15070316685405,-47.00541398484412,24.0
74.46966969685015,83.06762086606693,66.20509822890394,162.52572085899095,-4.066515460125779,158.4478306307987,166.2928752137538,196.45418681274512,-4.04050790976656,172.534466420748,24.0
71.07486127542195,87.12394831672013,64.17605030932813,192.4371084598656,-10.484402157262735,210.0730827293594,3.313223780123834,189.3695066120609,156.31684433094335,198.3520012582102,24.0
96.61373390731579,52.266636176617475,124.63862453561781,182.50103516576362,-1.7153321147293412,163.23482773675966,-7.292461727685383,178.03829201225474,168.66467000903108,-8.775661208822129,25.0
100.75400250412045,50.25749038998749,114.68430763147626,185.64580502880074,168.40702119656902,9.543278781661156,183.94104372621342,197.47209872846446,194.2717306302902,8.455279511293126,25.0
87.58486481245484,56.76473982217762,116.99996745098709,167.05441483443914,1.0138030861971752,174.68461148228627,206.95598455748635,139.3339066705173,3.862878588594092,200.7246568586764,25.0
101.10137202850345,51.35480026714626,125.01426520951,190.62665432312485,179.44105760217053,17.13494412666839,-1.4036632080424019,189.91209741488035,160.23595947741316,-26.067017889171535,25.0
95.58605526198826,52.87185953738829,114.671645903423,200.7762576362194,202.9196132728444,163.20674668045092,7.40622861600019,156.5089098983252,176.59381431847677,-22.98303503656812,25.0
91.27730369462923,66.33751768550086,98.63391392997141,183.20746138776164,182.93753285111566,12.684085874556445,32.21874772065042,181.39355276188462,172.39903060377836,13.3615332020345,26.0
95.04514680811872,69.93475527640025,90.25216724097265,-2.6730455444672345,-20.074158354772525,177.13836765674478,-27.015447165642485,177.31977597643353,194.72229915115062,4.825967389857493,26.0
96.65549693109304,70.05422557946059,93.42315248834252,165.47988806520482,187.31440608825451,1.9898657597730558,175.22854350421218,-10.254006685491401,175.17954035202573,-7.890077912223383,26.0
101.83601026175502,70.98785690199675,96.483660029058,187.96925430007772,190.0626354134666,9.873203295819833,172.24677504872818,190.6582382430953,165.36207323087635,8.679919670783788,26.0
96.32283368783786,70.2995233782945,96.44624124272107,167.2945418156334,-1.373122781812837,178.95451442749885,3.2558793496519836,186.12250792846731,171.8302885216215,-1.5487944715117035,26.0
97.83001138684338,67.3317574393804,90.96421883592217,174.42876654071821,199.094243943184,172.65735266420225,175.52446880098233,170.35328433881048,184.07172627415832,13.880240315175818,26.0
98.7258237443634,67.38859252587723,84.60453762927597,173.92380027463733,180.799454206306,198.8667726902893,178.62650702808892,-11.556000108501554,166.40366002529285,9.317737275970952,26.0
102.20390820852283,76.86840621950223,100.0726614488172,179.9994527244331,-34.81189475280865,169.6034065021266,184.15721816190003,168.46900620706063,174.7667892180216,-0.2750065967707976,26.0
97.31783415000336,75.86150358342886,102.149595835411,173.4375173562863,192.62362704119712,158.05705304933417,-15.047664117706312,183.1471504641501,187.51052605374824,-12.720945081164873,26.0
112.57574048288737,59.82774594762711,58.52478609307801,174.24626402860284,-10.724905890250302,171.27888560285066,-2.1654341474977814,175.4137333522065,-3.789713276097157,176.59488200650998,27.0
120.49309294269919,59.68988175156289,52.994674985687354,181.51918788605536,196.63202195514114,1.3089726353057993,164.75113024319072,1.7538853736333135,172.8575716006251,-8.966981240691727,27.0
116.92157980579577,63.14904416296321,56.74064668986556,173.13265507738546,-3.183309390956776,165.45967053564712,-15.241917868220668,193.451619302441,205.1127735634001,-1.9900368267883324,27.0
111.31342455396947,60.61374833017221,58.527728176195325,180.0198956244223,193.74516724157488,211.11416228088245,198.9028247420947,-16.22252056434375,182.90338060474113,5.927749829535382,27.0
110.13972669188269,61.4069918608738,61.06890705677407,176.09362366497328,174.49023885364795,183.4767434237159,195.2033011551794,220.23050246534476,185.55174282706923,-4.505599843244259,27.0
125.28200034514857,57.98976677771308,56.01782790495599,189.31457866821253,188.5811022714946,21.5762033932352,9.911387047537188,179.4952604935947,200.92513154637592,4.394694824962619,27.0
107.7503782060206,70.73950781114281,58.15237639805776,11.997589714014843,155.14211500615914,177.49160844230593,159.6556231296508,0.1982653395725447,146.87568702120083,26.916301671305664,27.0
110.77158185459564,65.1638030378884,59.09553819921194,133.66499974650085,-31.6093504676775,181.85103397339915,211.7233209222247,-12.633554726332974,160.27018715540478,-4.99848386187829,27.0
112.2128949330912,63.49462709642239,59.632631803815976,9.533632669875873,-19.644867811343822,166.51331918998204,-15.560849589200973,177.60010288226718,-13.86441813930634,191.11554377944205,27.0
106.31254968745633,55.22212054909991,55.709162070267816,205.64891288841812,10.207430964104226,161.2736026121513,197.6560353471256,184.60701077927456,216.8217739462266,-17.684722270155476,27.0
112.3567984561062,55.85617169124357,55.55696480079639,177.2962808554609,196.2087375309216,44.09569453892611,183.67738614971813,209.0959284545175,188.48507980944996,9.236937890694696,27.0
112.45634231575046,125.36251471708813,65.75492654153373,180.80473172717154,175.16527902460928,-7.795168849015654,172.35748957384033,-13.611633861752438,193.6043784709853,12.46733512719926,28.0
118.94618288656761,125.12659035583002,67.42654918665218,177.46385638833868,-4.760862799144688,177.25559572737177,12.538775595926015,179.17602906360676,187.89376210119224,13.986407050078506,28.0
112.71152673636087,120.44320063601084,69.1092411520278,195.4193705836492,-11.330380724093413,174.89989546021275,-18.55815336965535,173.06835465989832,0.5865386285134848,190.52744232802036,28.0
111.69837721875392,123.2864117060745,67.46445236565826,181.35613340742808,188.29265987432046,10.15733006067675,3.3924539883359848,165.6363217277704,183.97998662157542,1.8550137375157287,28.0
106.35948685227035,132.51608470816768,72.77012294237647,-17.473202866341072,196.80925948628243,188.00375877119262,147.1913872686431,3.255023991199804,159.10196872956064,-1.0519321349903796,28.0
114.75648252819325,127.33814039559438,72.70577662840749,183.83554560189125,188.58415763968796,182.327429015102,168.15133346042933,-10.451560091067487,177.39874082005645,0.2021209227005114,28.0
114.93198093487922,128.48743295569906,60.460457984886126,187.2306851742247,-10.240908678438075,185.4429889763535,176.49170309144037,10.083503997150062,183.84113113322837,-3.6207703853021656,28.0
107.78602413650968,120.88628790651802,73.88673363657173,-17.14226712946948,17.045820755297623,214.58092971317413,18.591127374054377,191.28063997284505,9.98191240295423,149.1150181943162,28.0
103.56840106877792,123.17171041207791,64.9280228855279,170.76295470641116,-5.637732758423366,189.4398063241506,-1.3417358333501028,175.7383308957618,203.666927704035,144.5216705017104,28.0
114.32472059174097,123.82815702217232,64.81323747977412,170.60500612855702,-11.284204739477918,180.68656687898923,163.2467997876912,175.93710649938242,183.79014520581705,7.710331807213857,28.0
111.00647216354156,125.25144558052628,76.96853798426274,177.08684526916588,173.21079436027193,28.11638385005669,165.39281836938338,187.81755321920892,205.05434351051568,15.125544137700835,28.0
115.67001013557471,122.84073812926084,63.4297432585452,191.2213003893448,209.8845226728061,190.3783399700255,177.62508749938456,181.86336546798648,184.36072896778376,-12.688576368804435,28.0
115.32676861362856,125.37042079875941,70.34998514782102,199.8782048402453,1.8502231655746293,184.7415496209912,-1.6611892809964188,202.3247577622389,179.94297554187378,218.5399198984394,28.0
105.04628220530248,127.7730239883312,75.07817419095201,194.2000840290432,198.0228808421634,161.27306896569507,7.743765375283579,164.00423053052808,164.20078105643654,-10.897846656241189,28.0
84.59481669885699,112.2834224307412,79.1917037644857,184.46695950787523,-1.7343501677428703,162.44760341135012,6.4785293465849385,183.51957164191072,-8.623085604260265,184.2981266672326,29.0
83.33999543366019,121.32973708874376,81.69434568237287,172.49530820516975,-20.736619301083387,172.04314530977814,183.25566062110522,175.28099856099684,193.24201175176512,-11.121654542733054,29.0
87.86103326797958,119.79056355886884,81.0819054871718,181.3695946101426,-13.561541887757537,188.23073848902632,5.91398975240363,179.51556185081358,193.18750451352764,7.336848539032318,29.0
85.60211829930326,113.14229297977842,88.00526996094887,3.2192889073156343,-14.772817535786468,198.79418490363943,179.64424427856684,-20.763708476323007,174.4674103850829,0.33959396621939025,29.0
82.43678751317658,117.88080082540318,79.87631939687411,186.80802944733648,-13.716978193498521,177.09851405468262,180.4056527883607,-4.546104168577469,174.29629204155745,-3.462800586403888,29.0
88.32711130922578,111.8555249297136,79.39775157427047,177.09918588604575,210.63833394195314,168.29133373208407,187.96003351749528,186.2333782980321,183.63117920967466,-6.738680589225832,29.0
87.1858010038894,133.16545139092358,78.27508221317714,194.12772495300115,192.1239752684854,9.774350851817776,162.25819298567674,-35.5590276619417,186.13316813199376,58.979795331169285,29.0
86.21948346087369,104.55759424471132,82.03743178361165,176.51593334111533,24.27655077283872,182.20374707375663,-2.337023093351688,173.51242836326094,198.41857945833164,184.8336475491271,29.0
84.4060545886838,121.93036197853547,80.75388357128199,10.262159060472662,5.279927757192268,191.2948003924251,6.618074619693061,178.7102541623476,176.43655765031616,14.838953490244222,29.0
95.80747308278416,124.60190514991882,81.21918681683523,173.21326153017938,188.07021627128725,172.21440878998703,168.81981584045846,29.181390020426537,183.5851104640697,25.242804594469547,29.0
89.54954051780794,73.61026570314944,54.73541990414552,171.59585851925272,191.8277581140488,163.7323367410061,172.02217883872223,7.78054446693251,184.67530548443392,-4.557495150981241,30.0
92.82496761274103,75.38450709636327,49.09891769235837,180.62289810324697,-5.051741173592891,204.4576271248625,-0.8388992384240002,212.11589111157403,156.59233412655698,18.07404218039877,30.0
99.67265078540062,70.66629327556083,49.17834434391957,172.59993060841543,183.15640156646504,-23.909185163963066,155.31414235711313,187.02267307701652,180.80255761878897,-9.48729605977886,30.0
89.77266618543038,69.90364914167819,55.39249410609849,184.1644344115515,-5.380423582283868,168.47564471201463,-13.543062038934005,180.57883225684955,-5.037880756623448,167.67938587474023,30.0
104.42033287598184,76.54652323799844,57.86830598612167,-34.72046620876057,1.0245885226936768,200.6859863495183,165.0562090160658,-18.416330005579624,181.4565480449244,17.11884289771508,30.0
94.02186384167771,75.2385185725122,54.91375748529676,186.62763981181794,192.0005572860652,2.1275576076281135,185.03797360461797,-10.017873589849076,174.5029351436583,-4.003689203506133,30.0
93.6207818912636,73.3057103287636,55.93016191616693,189.13242480048507,-15.587275343832573,181.4334248669151,-8.472223339630203,179.60476413132372,191.5554625214785,-7.847255013270796,30.0
88.29299936882197,72.7763348194379,55.96958837983156,178.70177703013832,-8.328310979783133,157.73191221915272,188.9921298146774,166.45794501692808,-7.132305811093736,163.67582039377842,30.0
91.94112182759103,62.74331479306095,47.43831136912828,198.04884568944811,0.062339046313767,184.09114980093764,178.9822707976394,-13.367303124620362,169.7091968840279,-1.5696516422323636,30.0
95.55044467482,70.68584992913883,61.63649652827243,202.3166513478768,167.06054118411544,212.6857187821478,170.64762727567785,186.4133565811709,176.78512617017634,14.134707470509523,30.0
100.51482405214324,69.78903447703615,55.793624858888585,48.99872550903274,185.51485144919192,190.36225316636305,199.62442644876663,-4.163483746135285,193.1520258190209,-21.433563079594418,30.0
92.48762363035034,78.01511750748615,54.87614906648557,39.49593193761794,17.11423488365668,176.67862128671305,-0.1714754505689152,188.59543626877988,178.53094377691792,-30.34167852334107,30.0
93.89540774291687,67.55157452004443,53.47865632764683,168.64726281992128,-5.578602485013418,182.28641822120463,6.767740048990848,185.33170686035731,193.20050275483567,7.0264062760272825,30.0
95.18234602945734,76.40877751739316,57.94421302595405,193.09728516959052,219.34708183892636,-11.966912832165796,192.43285090823323,187.05646497323016,203.472168555334,22.567573686552027,30.0
92.1124380268286,73.90168302673604,64.73116688766555,-2.6823572757271807,-6.052381326932912,191.6905091556696,157.8795207403025,5.757219552608489,153.46601759178796,-41.766807041954245,30.0
104.68560266223813,67.8868467095404,58.3063295038266,194.465446652202,-80.61532034902532,165.97018686117067,-29.56535902153809,205.408012118968,167.53886942368715,-4.715525598832435,30.0
115.39274073842557,60.49338119875087,120.43770180084879,-21.989082216409635,-1.8057284376327676,155.98148679712503,-1.0473662535327626,174.5524075230012,176.35968060020934,-6.444649929437813,31.0
116.66517548935475,68.88010379204201,120.0290018003712,179.33860519680206,187.93773863193556,-3.662280484264788,3.3175597868686837,181.732244801579,171.56708056989785,7.8274817946723445,31.0
115.22102837790885,71.37150722922676,122.06796057562443,176.6366999676336,-9.551967215995179,180.39092717988746,196.5930541665995,176.27745693198605,166.44743264192053,-4.3444491117817226,31.0
114.07889092138538,63.78043705845959,122.24699867325143,182.13096810121186,1.2453002481189666,170.71803324299503,-5.465098034206913,180.75314194667965,166.70581431739143,-8.487884390188034,31.0
118.46925956046971,62.66868244804806,121.03424168509652,189.88512831027631,190.53078953942338,169.6031157296955,0.8891653969039802,166.36572025851999,180.61828023918744,-0.6304747653083815,31.0
111.89770994418954,67.1933200325503,121.33030298949393,184.47366270438323,189.31522466070498,7.952251024020344,174.95515597780644,180.89487813743446,180.9363820823163,0.8936871063531858,31.0
113.24281241408926,59.03388457704149,120.10834981883332,175.58634577556754,220.13312141571316,193.81093311406636,203.7627501297251,181.4622544826001,167.33742275710424,-10.077332568094317,31.0
94.14927632141296,132.96488143158086,57.53702532232516,179.3536505637429,20.397154467912006,168.45772275103852,175.833454732543,242.6034526813639,152.98619950046412,14.22840990534459,32.0
90.57401632635143,122.37379141916374,61.473662734985155,187.17410330212908,6.694469486503165,158.75925829107064,-6.670192410163838,185.86512190546472,5.196450401941744,183.7796915965629,32.0
97.61963801497104,116.83449023577988,62.8817937636716,184.13371534290127,207.48627957453235,179.80602315761735,163.98302221247224,48.77055824633156,173.18126804600024,-15.770212965284534,32.0
93.73363085995629,122.30327204955152,60.846606892458695,189.139569099479,-14.115014971694901,158.8832990771093,40.2218933865428,200.263542798216,195.4692237182869,-12.653885229852655,32.0
