alpha1,alpha2,alpha3
60.412813448191066,111.17360817544031,94.31434043561146
95.12150749648319,103.03490979602388,113.07287972404613
132.11146646377668,119.01146022728793,71.10331532054839
121.30017431885652,92.34012259316779,59.84023303716888
102.84107980590241,49.279869782190936,58.287275173979545
47.757170035576124,101.50252283814218,95.4852120032751
81.9572808899515,54.78882956172112,131.9059441250267
121.22395168626899,81.50945494973696,112.85729761536328
103.31565100212207,133.55023688200473,109.05552443302766
138.795695230164,101.98554892288493,56.80889088278092
52.00965215139951,102.05954946899575,75.02814727232347
84.38257840406169,75.24410927843414,77.86810971592715
116.82457574621012,70.62275295684476,62.18645183886986
100.10203011849222,95.89549945437153,78.9148889380285
107.49378343220077,114.78773460849291,79.69165775695211
104.71392045931218,114.14820323783235,78.49420603977998
105.36181655412857,90.40130814760842,69.69482282271998
114.19962505492157,53.95074270531355,89.7744922827693
80.05409664649709,79.97770051975617,75.71628443165953
67.8080560791539,48.06241925447662,64.63318916866113
50.898946854217435,62.04698931245695,75.39453392459973
94.45198276124702,53.841103554371145,118.50411002822561
97.91948664470176,129.23570893927663,98.26811243585729
126.49325302577408,77.77660628350709,119.28018629983625
89.77645809776038,89.04482659831882,105.15792069314737
60.2085222765239,108.75577396161965,123.06189825184656
59.49743861692674,116.36044773923078,101.83424825409952
99.68843244818906,110.38369615886506,76.93000650352992
106.38632747000207,129.0102370368282,54.15947981324642
120.64332283300563,109.18264268836244,72.36620115259484
115.95420899027849,99.21696332214209,66.73810191605988
117.40590387540438,125.13749905665664,62.66717350456947
109.51365649045282,116.54514828399537,76.21364308886943
133.45790779475135,103.14093310419534,114.6205796813525
109.48805421057273,131.26358085924377,105.21849636527513
107.75752057344657,119.83962544357081,121.443928827318
65.6943973043977,109.07304961802383,119.87983103733235
95.8430320839853,73.46972772896567,114.41636127230367
114.27861250294566,59.932257505822825,82.03587230885925
110.40840277745174,124.19861874777443,60.768053779608984
52.933229890203236,115.40007143199215,97.71585089789951
67.3886769825399,80.71184794097819,113.22945302937526
60.265298371993794,106.41722225770532,83.40754131793446
72.71467296528014,130.11704288038987,59.472519713217366
47.047415922977855,106.86658313235635,68.12262774054386
53.700367772022304,100.22195702921343,68.68788915857584
63.1140429957449,107.09099238492124,78.98853308028241
69.70291986364992,118.07735293391039,124.3421150500791
65.4306027036602,114.02729495563848,106.90937373692277
70.13754585531852,51.87241142259603,129.71489832629857
53.0352098724008,89.9279222706584,56.118814438533384
115.74815951972701,58.55452904495315,71.24428440070939
114.7350076040903,119.10663246681241,70.7039712164115
130.1927809043382,107.20184931465607,131.3833641494855
115.04681774491873,117.87826939988145,56.257060125818754
114.99187673548379,95.78630353443816,75.264986846422
110.24396049535521,64.41057135282765,108.4491057779768
119.7427619252769,113.98442133945643,75.90698997583699
119.48920821479543,114.27839856912809,70.31645603182899
102.97291083453015,113.58865602149358,65.26996969787835
62.273164950504366,98.86940708542032,116.68396430235363
120.34418578499576,63.63831208345453,113.00320619302636
96.10599886797185,88.52541661866314,71.98378012432416
120.1600350617608,96.35583061646929,65.17005079365352
110.4750733195896,122.08015907953288,97.85587475979356
128.87071350546336,121.54245273325569,102.9763219418022
118.56725312445725,99.32059678706666,100.6102633681944
117.92859383315732,76.4118742000977,116.42267145059385
111.99230123825632,71.96023358997574,108.78865737217009
128.5515113722235,61.6583317969766,56.918957963218254
73.73542194194037,73.99908598407164,80.86594575107108
77.87930036023653,70.51682680937587,65.5662638919184
67.23418477054614,73.78440596754469,61.475593110615684
70.7836831603577,53.47971984554101,86.02166747624985
68.58136295186571,59.90575496832396,83.05830620536322
65.4654036425446,62.11780215081717,59.94114903444491
52.70529059500916,65.08621092381026,48.54179602709914
69.886665640897,64.92585300792369,63.82524255581937
56.70270407353421,70.02476853628603,68.32507867920857
55.87327866498172,66.62907703293209,59.16497155282896
54.69331310143174,62.14682087380172,131.99866446222657
63.030856947553644,72.12800617863905,99.59867537707169
58.97234271127465,67.2453339070698,116.65801401235672
65.27458294525472,61.38058896590226,125.38886156565003
67.78106642535568,69.75779485111154,115.66373446942667
61.43138737904694,71.79549103329862,117.4277508031575
67.34162589869878,71.52336180119788,124.8260622378573
61.53305438084748,59.237448135556086,101.83041801877171
67.24076845905964,47.78691304465744,115.05921779434325
74.43740952244657,78.38552121647554,92.57501101512274
65.56805472966514,78.2646892217784,114.14347183043328
61.37738636563222,60.30841156109542,104.58751410481605
63.923000235736176,65.85078044446581,83.53345991871345
59.44684250503288,47.39640355380063,61.48243401173136
46.113462780067934,61.895168318095244,74.54029896191125
57.7323301848145,63.871708223179795,56.55610998133951
53.63297514167521,69.24159954857174,60.94453286594212
63.60334178873185,62.60031564818804,61.45041910798671
66.97852157333061,54.880800181364904,66.29897388675103
53.52261087613778,69.16054829843345,57.613696200716866
60.6721865792924,73.88127905291675,59.6747654961911
58.07504761208024,73.42164702718281,85.41719646779741
60.14609061240401,65.684770916953,62.826924271082135
60.57084165177929,65.84346384819052,60.921752631859256
76.3959853492396,52.93488296224148,66.98551617726824
47.170199890188535,82.56143575580401,74.20998555031977
59.2509671231173,87.93332078897691,59.19680771610279
52.83224313961799,52.949145256056646,98.70870684989475
73.37193633273958,78.91723893580381,60.70609344514533
87.7615862454173,65.44470093022234,70.9883798749495
53.389354741416554,71.7798492695739,58.56924795179157
84.78346659115729,62.34096720561942,66.77537609809998
53.6803045528998,108.70531073870107,74.27527525433696
72.83840365859074,108.4994606186244,55.872800635036775
72.06335323863019,119.80628288946589,66.40809957567892
59.91402448806011,96.82024373617485,65.391806298677
65.77559046932898,54.926331271405616,65.3218871896887
86.99001647922233,62.41497164009424,47.3631608742122
100.32519798400824,66.01783015873824,105.66075655517146
81.57428206313286,70.1082548115373,121.40486597975058
68.3587705657109,99.52988451874896,116.23249508263082
61.233318236195,65.27941885130146,108.32483724088398
68.91621508626038,69.7239529765073,117.76207515390118
68.47219313518589,67.03714214140852,107.13293825324988
73.84336339725463,65.95687103186944,113.11178453739892
72.56918714790766,59.52910507561995,127.19550179430689
112.27452594124601,91.61008236242652,83.24353290187719
111.4699827305474,93.45044981957085,61.42379372919631
63.96634105842268,114.56764498153177,62.644419908328864
68.3957648050323,99.59595694430183,59.95419843747032
66.01900673571014,89.02235825597793,49.10192562545101
82.11833866200342,67.671213866344,98.71526730867672
73.89331746400218,52.266272707610575,108.62426595472925
66.04621116253496,82.8127484270394,105.81533986653604
63.9085495346034,60.37652560434358,116.94261523513964
65.84265459351933,51.74241284898777,117.54878368347292
82.24846220673226,54.22083673621409,118.05276223764834
64.22685171821439,58.77949013800976,123.25371532749426
98.96841110949279,62.983831718338045,93.66323889815413
64.63914031509954,60.83170724008985,66.92082535859333
66.66099611105399,69.76371388814735,54.27556814583158
48.27642967357615,74.0739814340451,67.92039004328566
63.45418702526788,57.80809100087549,46.760641235277824
57.622668793592815,56.37425473512255,67.28822597874702
69.4671608302435,53.497981615738354,76.74416142148812
61.50513290463505,60.2677095098685,73.53343718502498
68.29997903686048,57.92647911580685,51.444580615942854
67.62157429971826,61.75346828594951,70.51220659157183
69.07615253574488,61.956568509048125,64.91271155246667
70.5584210969597,60.856362280648185,57.76520404465775
58.59789943854136,64.36642595250555,72.78791267948355
67.60319817832415,52.175856250812494,62.570964843709184
57.70194191540837,59.38841459964903,81.28442670667371
54.49827343016375,51.09690932218507,65.77043866179824
56.61998165407145,62.37211134818937,54.60309451927424
65.52482906448043,64.86472629320923,79.46970879326602
61.787977648870076,65.12375805197516,48.66388580764908
54.38971666769173,49.84424893268981,69.87217715916249
52.0196220095597,58.29579545920486,51.273678079071345
53.79584309372584,69.41906152881675,86.2866026413747
65.861439807789,67.31421087083389,59.083187546338884
48.14104095856385,56.79273802752758,74.75551747624655
79.88313483705817,54.87618484214903,68.23549410084978
71.88783975634719,60.24067012458123,64.61099308892004
44.39146853866327,62.75361065371226,63.61726264045761
55.60829244478833,63.71290033531459,89.00991468638634
85.51599171130313,69.90343101290829,102.31302388232005
71.07983424047141,78.38521161544024,121.79441467243817
78.2890649713007,51.99735928843935,101.35177789994813
51.406043244721594,79.24212681052894,122.64333882572079
108.8965084588663,58.345861697108724,120.21482103171553
116.23600180926636,72.57542942852061,103.02594104813942
61.519241913915856,55.18485315352554,117.84185862898109
53.88921444086222,59.63010273170822,68.09067845045074
75.7039715703909,58.24133322557048,78.24572229970923
49.20046670716046,72.59505490446251,116.23346186373766
111.61387246100271,72.46211245509024,113.18733172868043
118.81982936619467,70.28380892232259,110.30263972658555
111.36759988415349,58.72169448249662,112.92976967089172
89.3164047358335,68.51648994014188,108.9066032884327
130.27065635947346,70.57812230755425,124.45534578700016
102.7348494180836,74.54001119805447,83.71518993584483
48.02593652864903,56.80672205422332,76.00830041264734
62.31184489043005,59.086987906614986,76.06016842474442
75.41676558751955,69.87509678612004,120.61154204804637
120.80885405865952,79.99382997697728,73.97907122119145
86.98762184483651,52.329746545196905,102.04929075969386
61.52143982950002,63.12734671561208,112.74741188877668
114.74650002871223,95.68526611181247,102.11694789149209
122.30002190178665,118.08517619432618,59.00443004138299
79.7159418476799,78.60264044114903,75.4619173248373
70.58694715039009,38.425045056300874,58.43677271534714
53.981452236414015,80.33573543394441,65.28017751309628
88.59457360859298,56.57727704202311,126.85819442253802
124.3519606631629,65.63497287672276,102.1209585173271
92.1977729411129,75.58572865470805,112.94182836870479
124.70704929840223,73.82227070890995,57.02720755250862
99.91499514397077,65.10490800489536,87.13337196340785
78.67536550313184,68.1203622606367,111.61357445684665
62.454184681195436,91.12548808058011,98.92239369427952
60.25988283018221,66.7640517012268,81.48203440192276
54.68136118937561,68.55769630804596,70.62729278186022
77.49874056448272,87.40148918990606,72.4000414084462
68.78086514450438,124.27478838720545,93.86176363867703
92.11231409824171,68.09357821838323,118.97236931988353
67.3411895963317,92.44047267362731,103.3457561237492
72.77894074052958,120.46072912063843,75.47538324415865
77.83078322859217,127.07263620198734,64.98258392741234
122.82387619445848,107.47304662111607,52.23236531734281
109.29284537395243,116.22605165826748,49.46575129117009
110.95525982031758,108.49594117469833,74.05348052334027
109.66878425771218,121.74161983172118,64.83505022160301
111.3000647357818,111.39605707383191,66.19501569447115
68.45326020986647,121.34372725004673,88.7418884396039
52.27401733731961,106.78879716147675,70.85626300543166
66.66142893414329,100.81469039321986,70.13869641333794
75.51172218175532,108.99020443089111,73.48231697406061
107.90897840658769,99.73981122264084,75.08271246871085
104.67173353796669,125.34494624657961,46.16842263975986
119.7917213424051,97.1899954919994,101.70284728821109
116.22396729578108,120.58910171631098,118.40963997024555
111.12831149674685,107.79363390512282,109.13794659033326
114.7490901122952,108.5767755594813,96.60984407316572
105.8012119097257,112.0302510018624,74.2086397523925
86.73036443743153,118.66741069204255,82.16691418869974
111.0199654253707,105.50225172091987,96.6618229018411
108.06329529339925,129.60851109259784,63.780206039937376
83.09268142836326,103.92483731733209,93.134508889118
65.5854679620937,104.47979435132682,120.15116117156516
92.71043862840888,130.78089373413368,102.08353287952329
89.85560628238964,117.89788147819158,91.83546985960616
130.60835972877635,90.21176763023186,105.49439576439711
113.14722122077774,115.90141027119446,92.35077675794669
118.01209086796277,107.0155001762394,106.01373957413186
105.653344333372,115.91027230076043,88.54441143470969
122.90039167926314,116.01455759681065,92.35425238881125
120.57918662861528,129.65869268668777,76.84993937054655
120.57677941910902,111.0066824278448,60.82024042738994
104.81059154059217,119.39126256339598,59.38530313976277
108.09588370151813,125.55380065091732,64.12201358704179
117.1172648110868,119.38835111123288,67.79597121686058
123.70174831220456,114.70568968145885,57.33524868931505
114.90378247344233,116.04268703555731,72.50993777437348
130.5804758736103,120.19903104698538,115.5067667772539
122.07366147448008,115.70930866082506,109.29062431435564
103.25920906770523,124.45245305692781,110.86206583212879
118.62041424003115,104.36557488783318,119.42850004053307
112.75962282107851,122.20756405785374,114.64136469722435
116.77491310242317,115.4148514403918,111.27716093293982
117.4531592022819,106.96410846946868,98.40336427514129
131.9105664120735,112.29725031832857,53.65295273765624
116.14994177301465,113.70654301839338,66.85905339805197
112.76765610568721,94.59061415707369,60.918118623718826
116.89412375753223,108.97431313757448,68.85644985397263
118.58704765368452,105.41992037648917,71.08695824170879
126.20962464220081,97.5474536166932,74.60524583202576
105.87791340369701,120.96875285708492,65.29922721361643
112.46946014695595,117.78008481632862,63.903218885671
112.24734086625615,118.31085731825887,75.03550637200404
112.80404569914707,122.98884624660408,66.32799873817798
122.63195674055041,97.96170600073212,101.41706718222825
115.33150137617139,120.23284768043645,92.67838008692421
118.98006872965875,110.86089092473854,121.61909599716262
84.54634560440721,99.51850773421673,120.81416220854015
74.35694748456653,94.07044620941461,113.03210132558782
72.52404266762458,58.764548594549254,110.0003809287914
51.79324926408851,64.91137694915435,116.41268486466593
66.57157391125689,69.53011907250479,118.32176521038619
78.86928753591565,72.73951878280447,104.33975844000483
71.95995330779627,72.09954768558083,111.0329378227503
60.79991079342605,71.15358790006923,96.02645232313286
70.54010049340941,68.22944655152362,93.37292186439674
72.95463452080249,59.28057070144769,103.18105888351643
67.06020042547857,65.76473450691293,114.9319928786616
94.20361151754406,70.30766778213855,122.88639416738769
75.28785004194737,62.14294138321468,117.83681523603428
64.26605683265387,71.0192046053733,94.82003935478963
69.71831555742665,74.78869257090084,104.47125720450666
74.35202949409008,67.2387970208919,108.48843978257268
66.26037472080712,57.74057994998724,119.39715962001416
64.32634491139127,120.82194868890616,73.50465663152212
67.13988282098346,91.07135041059817,107.66725089638759
102.74710351575516,57.35485311383719,119.31234937973093
123.71354412003981,80.2053446306159,70.09041973499755
108.65771505329707,57.71855373942571,103.02939909054186
75.93932701414171,83.98084910975905,118.71243531697637
54.714676940427815,125.94128044793159,102.40613656547445
79.94838353529849,102.73320795704849,111.78374035148099
119.95426717176362,108.10704113739845,58.90265324113206
83.00563416813877,79.10766107497481,88.49388823773204
52.78545290856381,44.050025361875875,101.8674161449711
64.03539592521581,98.79771261696433,91.5413114478302
79.83341217150993,116.54860561248749,117.39890880977093
116.66340876879936,68.22343334580415,115.80821507033026
103.18828165961678,60.173523832724086,86.21185600708216
94.55397180685401,53.53300520626347,62.98562676541417
53.72067934391403,67.84911004983903,76.21090475313787
96.45203361028884,72.9799753198392,83.0643978609553
117.00988189217048,56.732370173933866,69.85710710142313
105.88467840810189,87.22439310353579,52.445604457561636
114.19562364298126,60.04081490951859,70.28838922891043
69.19229213887844,71.19976931137678,72.277827256101
74.81875057079051,46.05007594822346,74.16228938868622
55.85221430344525,91.91178832384277,71.61339506368707
88.70100392493318,64.21630160453017,112.90057010895264
118.36380177770634,70.26576210880484,86.30451952050072
112.85615004281745,77.88226168090206,61.05193688845531
69.83412264170823,59.078116969383,119.08218859158039
95.51835055736692,82.04543091392455,103.52665868173143
117.50406164340761,64.01863930899438,114.2793228767891
58.798023436830285,79.21052202480247,117.28085288044646
79.09288075808576,49.47423230182161,69.45838611323327
70.90247331470962,67.7161729819014,66.88156847519909
56.160490516083044,82.55056397305518,127.44740880821797
104.32110671331414,132.1017589122469,72.67804206475722
113.6775945259733,117.90660134936573,125.50133845412498
88.31880625801836,117.02182979930149,106.93175660278914
58.435213362429316,53.618042084026655,110.53931068772958
55.41901558489272,74.7203984907663,81.50102389914
116.26170446309898,89.69644592038385,69.93267760944292
61.20634539677552,76.74601450244961,128.38577984205753
87.89211292399305,65.43281570796753,83.2499582532817
113.3832436229853,79.35515286187578,56.17419607098369
92.42565549180536,57.160807305701624,115.50661671799729
105.64141107442924,118.03126908473767,67.27381062054943
123.64168590129329,86.35105401497016,123.71847116697874
102.16018697283647,62.69095284491037,91.85600374746258
118.83688460224926,67.67853161044847,80.11012316283048
59.3756428610868,99.41021558561877,74.0645541170053
135.41075325478587,125.71770238533867,66.28737153776298
113.24140786906905,104.58547631641433,111.3983076726943
122.33284831021666,55.25757769400976,81.69110529417826
89.62007615320913,78.9137214835017,49.9834576008579
45.62729384041849,85.95805068941645,113.78481401616465
109.18922441502022,98.58502544128471,111.90730506250785
109.98771566846334,128.70319368440627,140.19068203750496
122.43533297995748,81.98387777060456,83.31147290367348
111.84499242361258,54.301733765498426,56.29639457141823
71.57022986618732,81.61498006328607,78.77071381076766
118.24068542769339,52.208794777340856,123.46974586761868
131.39610496526495,86.51165248764265,88.0868652886277
119.24300725329094,124.74925071503651,63.00965544738874
78.94632877272322,108.05463189849951,60.694208512917214
54.46396776414869,106.59969796362402,82.34716102583471
113.53863614664597,65.47258506956011,129.0542906771075
96.84800481898061,100.20344273297074,71.77871920039266
57.18337246155157,121.33684243966499,122.64103324199061
103.15256733381801,103.99421337389695,79.6062334516465
112.08003590892197,84.36842250421945,84.48111430882136
54.2842395509639,107.35295395525262,109.48787248300954
93.70765412908598,68.87103740457897,91.92664832442945
118.7261099890438,76.29353275323497,63.595274055545275
118.96475198555663,52.086519032095545,127.24391181681389
53.92017475997667,124.84014138963838,97.00853414696236
83.61049670028893,102.81984084629306,106.32615330291726
106.54430456936039,123.71106336586729,107.81196993380702
119.98201292051894,111.85776050427486,117.45078047354264
66.71861519691927,117.10223484863201,103.48844180573566
58.28200899147076,64.34334033971047,117.42577231190397
55.29126382275854,76.70061419694174,94.3247037421245
92.61725654436849,61.134195523714865,72.58077138769674
101.20325255229571,72.2345483091785,89.77077684077794
63.10546239271783,133.29821635390954,55.88184555940833
50.8300033210781,83.02473741574185,124.05248812115418
55.7574541786642,85.84295607221821,58.47538674002761
54.037017664683404,53.39501529459256,82.48356890062813
95.32057544100374,74.06579558710156,70.9089230048944
127.27260658621681,64.13630331928975,87.47198950689682
85.61024613925389,74.45944898666335,68.14921744974761
52.5036382169154,73.7901832524681,65.46871397137369
77.30192127882863,60.63910722226741,56.241927123964835
62.47001696137431,62.719075750045526,81.07476200127608
64.27121120801012,73.43270347788315,124.41697766348412
61.52657311364851,104.46796376803621,116.48924758584971
64.05067559137575,127.77675838839971,69.85312194597971
56.29398662635723,92.71565363981973,46.88519782801202
71.72226066209781,55.47826895252721,71.82488231451396
62.05838078522566,51.458833818862324,69.58261915147764
50.02605005438417,71.13459501947725,101.67098911720026
89.14248039702377,59.830784832761196,123.71480774528041
118.91084655665867,77.25831143627413,85.16070555334984
74.82274483799722,119.4932078916562,55.024733949130045
56.674324624920075,113.40242317793283,105.71342116789562
95.38954804616534,119.23570259147856,108.1899289016808
116.64802702618394,103.44928978735973,128.08943169697986
64.06249698651227,118.01762758680472,110.32137892957785
57.400024021983825,56.44828374945574,106.61114297393016
65.36744368684654,80.6459617994791,61.623839188014045
75.15960872522385,95.53698834257679,71.3827834121342
69.92739747629524,137.88939292092851,96.66384578898872
99.3650907742472,116.62416043980566,108.10009455204636
65.08216992769192,98.82208041583729,63.81199691502356
64.73329074538809,76.82945130116914,80.25115853402981
61.92260136054608,68.89922263081147,102.94091434324697
59.734236902662275,83.4253225042329,107.64563143540836
100.2605906746806,88.80140566493726,113.97225146371271
123.43150897859705,92.18780898254468,80.36021389515584
94.96964325222768,108.24295991947922,66.01100889010641
63.12291547804278,122.94945898182968,107.63243937853058
82.43826813442034,129.37298013234513,97.40272411375032
117.04692369226201,72.85270262339549,59.456534953487164
99.09454244425274,73.65506364897364,61.49491748213296
56.20027205603484,62.167393522997166,67.50996669159092
61.74445011709225,103.19219023575005,75.54221182393512
79.39770419540865,89.61121514555622,107.80270116693951
58.02404155604377,108.43487686931607,93.75187280220038
51.16989151091302,117.28392245063459,57.7131044170859
55.38311979218123,67.47803011487748,132.4795440689533
63.48116559195963,87.71867732789248,66.73188985939694
64.20905991445888,63.49998615745139,76.01878934290974
75.63679332696489,58.16297282970132,65.34978889249474
87.63113728968766,67.87003619753926,56.064693560193525
112.89107939366549,49.656830042859184,78.53713630230278
107.04807695238863,87.29032587992062,58.67735978683988
119.37887505720931,70.86976079603528,97.25259803696495
85.7606523731367,75.510063311909,116.03139345235998
129.21874978220188,67.46585946458077,63.16502441301141
105.64918701838022,61.23502167102622,66.8736684229694
112.64109444340531,81.74472808031065,65.75996469213413
127.46939291035123,91.35230316766268,93.08393406823501
99.24185512251701,98.14815519709765,119.56461822726604
104.19850944446341,122.44920519884322,102.64826553732263
111.12457298187918,125.46517355134682,128.5491623173813
121.90185375047676,105.57621573265673,106.46145347238695
128.41467954141442,103.74109266542843,111.75496668145134
112.05421504249048,113.02740755123752,113.62119686721636
107.39605428439351,118.62135432994826,113.61559255590932
109.6720437048502,102.63681214382449,109.809148300161
118.54997216428508,94.73777649768356,116.38778638713886
129.5117941751332,85.11098124751008,100.8468615981148
103.06583817099862,133.4311330795692,65.94046568120265
118.14476728647783,99.67992724327137,71.24845300670891
82.99918581703969,97.25220894152253,42.594950297623946
69.0983648981903,121.17586315303203,68.89163694148776
68.29451361444767,110.6930900625605,69.83086768505026
63.7202620315296,95.10550092249225,120.69945275365825
68.1756127365147,131.53777486097536,104.03418349165825
68.12156064847841,88.54257652387976,118.29229433918533
73.52784479771606,77.79276915398624,67.5787040121136
65.76492815280064,68.36455735737869,54.69331134165282
69.28925765894503,62.88556043362681,72.07118819020097
58.445046787170895,86.96907567715374,88.1441626364923
67.4711182912377,122.820920343519,92.74774194227444
82.51406418039912,118.30590352897933,69.87875449821846
48.823931383689526,114.84318267628039,69.37671120425138
52.85366227797109,116.55177712317526,68.03465205150334
74.30946905982675,117.57541850130029,69.17770347199567
64.22205834240877,131.41039520164557,114.86663021627756
72.70555428491272,119.90220279196669,110.50855722817718
56.54960366780023,96.92054165145225,104.71763819277031
78.58049372640538,109.11600281092885,128.5334343246335
70.89747296994814,121.83127711389366,104.07533677938365
55.20328559867864,104.02545346084199,123.7083015636544
63.351082287804815,132.43749608417144,119.77100453382904
58.29993388030246,111.02739630453564,118.5010841570009
70.42285046390916,110.79236581641409,86.58979050107686
71.79908983863375,114.03853024000578,59.81685930080473
63.000472862895954,95.30180913060295,63.67659089821776
68.29435872158066,113.65520447598578,72.98904670054523
74.75575782292431,127.36709540920592,111.81759394307558
70.45073964030506,113.29208003533998,108.99152165224295
81.29616180607721,120.52095502201014,96.8714632473716
77.67771887818391,118.16662316746879,106.53197023051229
